,questionable_domain,user_friends_count,user_followers_count,user_favourites_count,favorite_count,retweet_count,word_count,contains_gatewaypundit,mentions_count,hashtags_count,Caps_count,contains_bad_url,contains_good_url,contains_bad_mentions,sentiment_analysis,angry_level,fear_level,happy_level,sad_level,surprise_level
5313,0,3956,3136,155438,5,0,43,0,0,0,3,0,0,0,-0.7845,0.0,0.33,0.0,0.33,0.33
2284,0,89,39,2766,8,6,32,0,2,1,1,0,0,0,0.6597,0.2,0.6,0.2,0.0,0.0
16502,0,602,481,6419,0,0,27,0,3,3,1,0,1,0,0.0,0.0,0.5,0.0,0.0,0.5
16274,0,303,635,4041,0,0,30,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
4827,1,13426,12457,51257,0,0,24,1,1,0,0,0,0,1,-0.34,0.0,0.67,0.0,0.17,0.17
8378,0,60,10,97,0,0,49,0,0,1,0,0,0,0,-0.9118,0.0,0.11,0.11,0.22,0.56
807,0,30127,37206,174435,1,0,42,0,0,0,1,0,0,0,0.8779,0.0,0.0,0.33,0.33,0.33
3907,1,195,138,1908,0,0,45,0,0,0,0,1,0,0,0.1531,0.0,0.3,0.1,0.3,0.3
7023,0,4940,1695,11530,0,0,37,0,14,1,9,0,0,0,-0.9246,0.0,0.5,0.0,0.5,0.0
1956,0,2825,944,1895,1,0,24,0,0,0,1,0,0,0,-0.3182,0.0,0.4,0.2,0.2,0.2
10637,1,5001,2544,30261,0,0,33,0,0,0,11,0,0,0,-0.7184,0.0,0.67,0.0,0.33,0.0
9343,0,20,2,100,0,0,26,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
12229,0,3544,3479,30584,4,0,33,0,2,0,2,0,0,0,-0.6486,0.0,0.0,0.0,0.67,0.33
11404,0,5434,7215,26231,28,24,49,0,3,0,2,0,0,0,0.2732,0.0,0.2,0.0,0.6,0.2
13495,0,4991,1958,69,0,0,38,0,4,0,8,0,1,0,0.4019,0.0,0.5,0.0,0.25,0.25
16222,0,204,132,15969,0,0,31,0,1,0,3,0,1,0,-0.4404,0.0,0.4,0.0,0.4,0.2
2402,1,1011,1118,19918,0,1,26,1,1,0,1,0,0,1,-0.0258,0.0,0.33,0.0,0.0,0.67
14206,0,915,469,71851,0,0,41,0,0,0,0,0,0,0,-0.5574,0.0,0.67,0.0,0.0,0.33
1073,1,20853,22541,14061,23,57,31,0,6,1,6,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0
16621,1,5198,46875,1872,3,2,23,1,1,0,1,0,0,1,-0.9081,0.0,0.25,0.0,0.0,0.75
6524,0,452,1642,36208,0,0,26,0,1,0,0,0,1,0,0.0,0.0,0.6,0.0,0.2,0.2
17679,0,947,30898,28861,11,6,42,0,2,0,6,0,0,0,0.0,0.0,0.2,0.0,0.4,0.4
10283,0,1895,697,1657,0,0,27,0,0,0,0,0,0,0,0.2263,0.0,0.17,0.0,0.33,0.5
17944,0,3093,997771,987,1555,178,29,0,1,0,0,0,0,0,-0.7841,0.0,0.0,0.0,0.33,0.67
8095,1,1023,1168,20498,0,1,23,1,1,0,2,0,0,1,-0.4404,0.0,0.0,0.0,0.0,0.0
15141,0,12386,13076,50227,0,0,46,0,4,0,3,0,0,0,-0.4215,0.0,0.5,0.17,0.0,0.33
14714,0,4608,3162,7632,9,1,37,0,0,0,3,0,0,0,0.1027,0.0,0.2,0.0,0.2,0.6
16493,0,3186,1240,31629,3,4,40,0,0,6,7,0,0,0,-0.891,0.25,0.0,0.0,0.38,0.38
10130,0,222,9,220,0,0,26,0,7,0,1,0,0,0,0.8225,0.0,0.25,0.25,0.25,0.25
14759,0,4850,3758,125,0,0,32,0,0,1,1,0,0,0,-0.8519,0.0,0.67,0.0,0.0,0.33
15777,0,63,57,192,0,0,47,0,0,0,0,0,0,0,-0.8625,0.0,0.4,0.0,0.3,0.3
16247,0,514,119,11947,0,0,39,0,2,0,0,0,0,0,-0.9001,0.09,0.64,0.0,0.18,0.09
1003,0,274,32,3209,0,0,31,0,0,2,0,0,0,0,-0.4767,0.0,0.33,0.0,0.0,0.67
7658,0,150,479,10597,0,0,40,0,5,2,2,0,0,0,0.7003,0.0,0.0,0.0,0.25,0.75
17164,1,5001,4323,150043,0,0,20,0,0,0,12,0,0,0,0.0,0.0,0.33,0.0,0.0,0.67
7566,0,90,22,11,0,0,24,0,0,1,0,0,0,0,-0.3384,0.0,0.17,0.0,0.17,0.67
13029,0,520,864,130852,0,0,47,0,2,0,2,0,0,0,-0.7906,0.0,0.6,0.0,0.0,0.4
13037,0,119,18,91,3,0,32,0,5,0,1,0,0,0,0.6634,0.0,0.25,0.5,0.25,0.0
9677,0,876,319,125,0,0,32,0,3,0,0,0,0,0,-0.721,0.0,0.33,0.17,0.33,0.17
17291,0,3203,1264,31629,0,0,40,0,2,5,2,0,1,0,-0.5859,0.0,0.55,0.0,0.18,0.27
5368,0,1364,3087,19589,0,0,44,0,1,1,11,0,0,0,-0.8564,0.0,0.67,0.0,0.0,0.33
15950,1,10446,10337,98725,1,0,24,1,1,1,0,0,0,1,-0.7717,0.0,0.25,0.0,0.5,0.25
9603,0,901,1098,24380,1,0,33,0,0,0,1,0,0,0,0.7269,0.17,0.33,0.17,0.0,0.33
6289,0,546,48,3,0,0,24,0,0,0,0,0,0,0,-0.6486,0.17,0.33,0.33,0.0,0.17
15742,1,6745,6179,33515,0,0,34,1,1,0,3,0,0,1,-0.25,0.25,0.0,0.0,0.5,0.25
8901,1,14,135,44,0,0,31,0,0,0,2,1,0,0,0.0,0.0,0.5,0.5,0.0,0.0
14760,0,33,25,33,0,0,24,0,2,0,1,0,1,0,0.6249,0.2,0.4,0.2,0.0,0.2
15999,0,171,10,81,0,0,52,0,1,0,18,0,0,0,-0.91,0.11,0.0,0.11,0.56,0.22
985,0,1868,2003,10400,4,2,38,0,1,0,3,0,0,0,-0.6597,0.0,0.33,0.0,0.0,0.67
11268,0,374,161,2832,2,1,38,0,2,1,1,0,0,0,-0.9517,0.0,0.43,0.14,0.14,0.29
14193,0,930,882,47,0,0,48,0,1,0,0,0,0,0,-0.5574,0.0,0.33,0.0,0.33,0.33
6169,0,4942,2596,226557,0,0,21,0,8,8,6,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
15117,1,1118,312,10914,1,0,24,1,1,0,4,0,0,1,0.3182,0.0,0.33,0.0,0.0,0.67
7384,0,227,46,1364,0,0,38,0,0,0,0,0,0,0,-0.9042,0.0,0.4,0.0,0.4,0.2
13724,1,785,356,4388,0,0,34,1,1,0,0,0,0,1,-0.8316,0.0,0.17,0.17,0.33,0.33
17191,0,0,1,3,0,0,36,0,9,0,4,0,0,0,-0.7845,0.0,1.0,0.0,0.0,0.0
12293,0,139,30,954,0,0,20,0,0,0,0,0,0,0,0.0,0.0,0.5,0.0,0.0,0.5
12791,0,38,5,719,0,0,50,0,2,0,3,0,0,0,-0.765,0.0,0.25,0.25,0.0,0.5
10914,1,628,482,491,0,0,23,1,1,0,0,0,0,1,0.0,0.0,0.0,0.33,0.0,0.67
17851,0,187,45,3267,0,0,24,0,1,0,3,0,0,0,-0.2263,0.0,0.0,0.0,0.5,0.5
9460,0,1315,436924,36415,613,163,32,0,0,0,0,0,0,0,-0.4043,0.0,0.0,0.0,0.75,0.25
2462,1,12032,11437,26830,1,0,30,0,0,0,0,0,0,0,0.5423,0.25,0.0,0.5,0.25,0.0
16205,0,786,268,6572,0,0,42,0,0,0,3,0,0,0,0.4404,0.17,0.5,0.17,0.17,0.0
268,0,669,682,49210,2,1,33,0,1,0,1,0,0,0,-0.7269,0.2,0.2,0.0,0.0,0.6
7962,1,281,213,5246,0,0,25,1,1,0,4,0,0,1,-0.6486,0.0,0.5,0.0,0.0,0.5
3580,0,4980,2846,79375,12,5,26,0,0,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
11708,0,690,51,23842,0,0,42,0,1,0,1,0,0,0,0.7717,0.0,0.29,0.29,0.29,0.14
71,0,140,230,86200,0,0,34,0,1,3,2,0,0,0,-0.1027,0.0,0.4,0.2,0.2,0.2
9454,0,2018,216725,7897,1,1,43,0,2,0,0,0,0,0,0.6249,0.0,0.0,0.5,0.0,0.5
16054,0,943,68089,102485,23,7,39,0,0,0,2,0,0,0,0.6486,0.0,0.33,0.0,0.33,0.33
15210,1,403,89,16831,0,0,27,1,1,0,4,0,0,1,-0.3818,0.0,0.75,0.0,0.0,0.25
2821,1,555,296,13888,0,0,22,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
4524,0,465,314,40435,0,0,20,0,0,0,0,0,0,0,-0.6597,0.0,0.5,0.0,0.25,0.25
589,0,377,421,44000,1,0,36,0,0,8,0,0,0,0,0.1068,0.0,0.25,0.0,0.5,0.25
13777,1,21,2,256,0,0,27,0,2,0,8,0,0,0,-0.9217,0.0,0.5,0.0,0.0,0.5
12967,0,1575,1960,31394,0,0,21,0,3,0,0,0,0,0,0.7845,0.0,0.0,0.0,0.0,1.0
15690,0,14041,14058,19144,0,0,36,0,0,2,0,0,0,0,0.7351,0.0,0.25,0.0,0.25,0.5
10841,1,28,103,14563,0,0,31,0,7,0,7,1,0,0,0.5994,0.0,1.0,0.0,0.0,0.0
17909,0,5005,4492,223170,0,0,21,0,1,0,2,0,0,0,-0.791,0.25,0.25,0.0,0.25,0.25
15340,1,717,182,205,0,0,52,0,2,0,13,1,0,0,-0.8885,0.1,0.3,0.0,0.5,0.1
14593,0,4278,9787,63042,20,2,47,0,3,0,7,0,0,0,0.8934,0.14,0.43,0.14,0.14,0.14
3758,0,4996,1653,42760,0,0,40,0,0,0,4,0,0,0,-0.6249,0.0,0.57,0.14,0.0,0.29
6845,0,103,63,5370,1,0,26,0,4,0,1,0,0,0,0.5994,0.0,1.0,0.0,0.0,0.0
2028,0,77,8,429,0,0,39,0,2,0,1,0,0,0,-0.6486,0.0,0.33,0.0,0.67,0.0
10850,0,8466,8307,18128,0,1,20,0,9,0,2,0,0,0,-0.4767,0.0,1.0,0.0,0.0,0.0
8869,0,8346,7595,843897,2,2,41,0,1,0,0,0,0,0,-0.2263,0.12,0.62,0.0,0.0,0.25
13548,0,1473,857,106084,2,0,39,0,2,0,0,0,0,0,0.3814,0.0,0.43,0.0,0.29,0.29
16167,0,128,34,4239,0,0,44,0,1,0,0,0,0,0,0.8885,0.0,0.33,0.0,0.17,0.5
5454,0,38,60,1197,0,0,46,0,3,0,26,0,1,0,-0.9081,0.0,0.33,0.0,0.44,0.22
13016,0,931,882,47,0,0,35,0,1,1,1,0,0,0,-0.5267,0.0,0.5,0.0,0.0,0.5
15387,0,562,28,3718,0,0,39,0,10,0,25,0,0,0,-0.7783,0.0,0.5,0.0,0.0,0.5
14772,0,67,12,2485,0,0,44,0,2,0,1,0,0,0,-0.5859,0.0,0.62,0.0,0.25,0.12
11454,0,222,64,934,0,0,39,0,1,0,1,0,1,0,-0.8805,0.0,0.17,0.0,0.0,0.83
13201,0,3613,1483,24241,0,0,41,0,1,0,0,0,0,0,-0.7717,0.0,0.2,0.0,0.5,0.3
2432,0,251,1585,5660,0,1,45,0,0,0,7,0,0,0,-0.7906,0.0,0.2,0.0,0.4,0.4
14391,0,7290,7502,115425,1,0,22,0,0,0,0,0,0,0,-0.7293,0.0,0.0,0.5,0.5,0.0
9828,0,4773,4012,41040,0,1,24,0,3,6,2,0,0,0,-0.5423,0.0,0.0,0.0,1.0,0.0
4647,0,1182,387,18446,0,0,39,0,2,0,1,0,0,0,-0.3818,0.0,0.33,0.33,0.0,0.33
8469,0,650,10174,3,2,1,44,0,2,0,3,0,1,0,-0.5859,0.0,0.57,0.29,0.14,0.0
12710,1,6385,5815,9849,1,1,29,1,1,0,0,0,0,1,-0.5574,0.0,0.5,0.0,0.5,0.0
896,0,4134,3326,6789,1,1,45,0,3,4,10,0,0,0,-0.34,0.0,0.5,0.0,0.25,0.25
9803,0,327,1159,16925,171,43,35,0,1,0,1,0,0,0,0.6808,0.0,0.0,0.75,0.25,0.0
16267,0,24,1149,3384,0,0,30,0,1,0,1,0,0,0,-0.7096,0.0,0.5,0.0,0.0,0.5
1587,1,44577,45011,68273,2,4,29,1,1,0,4,0,0,1,-0.5574,0.0,0.33,0.0,0.33,0.33
6686,0,128,5,1489,0,0,24,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
1719,1,199,74,27,0,0,22,0,1,0,0,0,0,0,-0.4939,0.0,0.0,0.0,0.5,0.5
6100,1,95393,97602,0,3,1,21,0,0,0,3,1,0,0,-0.743,0.0,0.33,0.0,0.33,0.33
3806,0,113,28,1313,0,0,29,0,1,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
8806,0,599,348,9300,1,0,26,0,0,0,2,0,0,0,-0.5423,0.0,0.5,0.0,0.0,0.5
17397,1,155,208,26056,0,0,40,1,1,0,1,0,0,1,0.4891,0.0,0.67,0.0,0.33,0.0
3961,0,866,392,22034,0,0,21,0,0,0,0,0,0,0,0.4404,0.0,0.0,0.67,0.0,0.33
13162,0,0,3,99,0,0,40,0,1,0,0,0,1,0,-0.5719,0.09,0.36,0.09,0.09,0.36
7036,0,434,96,4275,0,0,41,0,1,1,1,0,0,0,-0.9524,0.0,0.5,0.0,0.5,0.0
6078,0,3526,3239,102433,1,1,21,0,2,0,0,0,0,0,-0.7506,0.0,0.67,0.0,0.0,0.33
890,0,2749,1452,2188,0,0,33,0,3,6,3,0,1,0,-0.9758,0.0,0.5,0.0,0.5,0.0
12642,1,719,843,871,0,0,31,0,7,0,5,0,0,0,0.0,0.25,0.25,0.0,0.0,0.5
17074,1,5892,5427,8643,0,0,29,1,1,0,6,0,0,1,-0.1779,0.0,0.67,0.0,0.0,0.33
4006,1,1385,984,102789,2,2,21,0,0,0,1,0,0,0,-0.7906,0.0,0.25,0.0,0.5,0.25
4939,0,4832,4187,1619,3,2,39,0,1,0,0,0,0,0,0.1635,0.0,0.33,0.0,0.17,0.5
15651,0,5127,229063,68443,328,90,42,0,1,1,1,0,0,0,0.34,0.12,0.62,0.0,0.25,0.0
13528,0,4930,881,341792,3,1,42,0,2,0,0,0,0,0,-0.6486,0.11,0.67,0.0,0.11,0.11
5898,0,38,3,379,0,0,23,0,5,0,0,0,1,0,0.0,0.0,0.33,0.0,0.33,0.33
14856,1,84,34,44,0,0,28,0,0,0,1,1,0,0,-0.9169,0.0,0.67,0.0,0.33,0.0
15773,0,358,37,7164,1,0,73,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
14898,0,1334,934,14065,0,0,27,0,2,1,3,0,0,0,-0.8689,0.2,0.4,0.2,0.0,0.2
10991,1,462,159,625,4,0,21,0,1,0,3,1,0,0,-0.7906,0.0,0.0,0.5,0.0,0.5
584,0,339,78,11641,0,0,23,0,4,0,0,0,1,0,-0.5994,0.0,0.25,0.0,0.25,0.5
11460,1,203,103,75,1,1,36,0,1,0,0,1,0,0,-0.296,0.0,0.4,0.0,0.4,0.2
3932,0,334,691,30406,2,0,39,0,0,0,0,0,0,0,-0.8,0.25,0.0,0.0,0.0,0.75
1260,0,7,0,156,3,1,25,0,1,0,1,0,0,0,0.25,0.0,0.33,0.33,0.0,0.33
16519,0,888,379,554,0,0,21,0,0,0,1,0,0,0,-0.7003,0.0,0.0,0.0,0.5,0.5
310,0,2,11,29,1,0,28,0,2,1,0,0,1,0,-0.4767,0.17,0.33,0.17,0.0,0.33
1716,0,97,45,17508,0,0,26,0,5,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
11500,0,2539,2340,38150,0,0,47,0,1,0,0,0,0,0,-0.7717,0.17,0.33,0.0,0.33,0.17
6009,0,261,584,2556,0,0,30,0,0,0,0,0,0,0,0.6369,0.0,0.0,0.0,0.25,0.75
2052,0,1850,1081,46500,0,0,44,0,3,0,1,0,0,0,-0.9371,0.0,0.5,0.0,0.25,0.25
13698,1,10517,9696,6666,11,5,27,0,0,0,3,0,0,0,0.6705,0.14,0.43,0.0,0.14,0.29
4668,0,1167,640,3448,0,0,25,0,1,0,1,0,1,0,-0.4019,0.0,0.33,0.0,0.33,0.33
4298,0,64,39,438,1,0,24,0,1,0,0,0,0,0,-0.5365,0.0,0.5,0.0,0.5,0.0
6646,0,3770,130799,85150,168,31,32,0,1,0,1,0,0,0,-0.5423,0.17,0.5,0.0,0.33,0.0
3783,0,1032,733,31091,0,0,50,0,2,0,2,0,0,0,-0.9413,0.0,0.5,0.0,0.43,0.07
1008,0,0,0,1,0,0,38,0,9,0,27,0,0,0,-0.8957,0.0,0.5,0.0,0.5,0.0
7347,0,694,280,19533,0,0,26,0,0,0,0,0,0,0,-0.743,0.0,0.67,0.17,0.0,0.17
16442,0,14215,14661,80326,1,0,29,0,0,0,0,0,0,0,-0.0516,0.0,1.0,0.0,0.0,0.0
10377,1,7025,7399,3712,0,0,22,0,0,0,3,0,0,0,-0.5994,0.33,0.33,0.0,0.0,0.33
7409,1,9786,10556,87166,0,0,40,0,0,2,1,0,0,0,-0.5994,0.0,0.67,0.0,0.33,0.0
11815,0,3618,3870,57699,0,0,27,0,3,0,0,0,0,0,0.4404,0.25,0.0,0.25,0.0,0.5
14970,0,33,6,1075,0,0,32,0,1,0,0,0,1,0,-0.9201,0.2,0.2,0.0,0.2,0.4
8383,0,303,39,165,0,0,21,0,0,0,0,0,0,0,0.4019,0.0,0.5,0.0,0.5,0.0
9878,0,8,22,25,0,0,37,0,3,0,2,0,0,0,-0.9186,0.0,0.33,0.33,0.33,0.0
13302,0,305,317,34521,0,0,20,0,0,0,0,0,0,0,-0.6249,0.0,0.5,0.0,0.0,0.5
4059,0,78,21,867,1,3,25,0,0,2,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0
8721,0,1487,426,417,0,0,39,0,7,1,2,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0
90,0,2034,889,39648,0,0,22,0,0,0,1,0,0,0,0.0,0.2,0.6,0.0,0.0,0.2
1987,0,1433,993,95746,0,0,22,0,0,0,1,0,0,0,0.4939,0.0,0.0,0.0,0.0,1.0
15395,0,97,14,2237,0,0,29,0,1,0,1,0,0,0,-0.5267,0.0,0.25,0.0,0.0,0.75
15515,0,458,4317,11157,3,1,23,0,0,0,2,0,0,0,0.128,0.0,0.0,0.0,1.0,0.0
15443,0,1658,1583,50825,0,0,38,0,2,1,0,0,0,0,-0.7506,0.0,0.14,0.14,0.71,0.0
7279,0,24,4,293,0,0,44,0,2,0,1,0,0,0,-0.5574,0.0,0.4,0.2,0.4,0.0
15863,0,5000,2465,21536,0,0,22,0,1,0,1,0,0,0,0.0,0.0,0.17,0.0,0.0,0.83
10309,0,3303,6486,44599,43,5,49,0,5,0,2,0,0,0,0.8934,0.14,0.43,0.14,0.14,0.14
11129,0,1,0,12,0,0,42,0,3,0,0,0,1,0,-0.4145,0.2,0.2,0.0,0.4,0.2
14311,0,11951,88366,31264,23,6,27,0,3,0,0,0,0,0,-0.7906,0.0,0.0,0.0,0.67,0.33
9175,0,948,776,30754,1,1,63,0,24,1,2,0,0,1,0.6249,0.14,0.43,0.29,0.14,0.0
7192,0,5001,1530,15608,0,0,44,0,1,0,0,0,0,0,-0.2263,0.14,0.14,0.0,0.43,0.29
9517,0,78,279,2439,0,0,39,0,1,0,2,0,0,0,-0.4588,0.0,0.4,0.0,0.4,0.2
16780,0,1628,1192,198557,2,0,31,0,0,0,0,0,0,0,-0.9022,0.17,0.0,0.0,0.5,0.33
5043,0,11308,10264,535656,0,0,28,0,3,3,0,0,0,0,-0.3167,0.0,0.5,0.0,0.5,0.0
2925,1,290,235,141,0,0,23,0,2,3,0,0,0,0,0.0,0.0,0.5,0.0,0.25,0.25
13119,1,23663,23963,11348,0,0,24,1,1,0,5,0,0,1,-0.7184,0.0,0.0,0.0,0.33,0.67
8185,1,687,1266,6061,0,1,31,0,14,0,8,1,0,0,-0.8885,0.0,0.0,0.0,0.0,0.0
11406,0,133,15,1337,0,0,41,0,0,0,0,0,1,0,-0.9552,0.0,0.33,0.0,0.5,0.17
5884,0,3344,1126,37544,0,0,33,0,3,3,1,0,0,0,-0.9231,0.0,0.4,0.0,0.2,0.4
2341,0,2407,530,130897,0,0,58,0,12,0,5,0,0,0,-0.2681,0.0,0.25,0.0,0.12,0.62
11744,0,28930,26772,97671,27,10,39,0,0,0,0,0,0,0,0.4939,0.2,0.2,0.0,0.0,0.6
14967,0,2938,168,27513,0,0,25,0,1,1,2,0,0,0,0.0,0.33,0.33,0.0,0.0,0.33
14032,0,970,12940,57132,705,151,42,0,1,0,1,0,0,0,-0.1027,0.0,0.33,0.0,0.0,0.67
12523,0,680,649,69978,0,0,37,0,0,0,2,0,0,0,0.5859,0.0,0.0,0.33,0.0,0.67
627,0,622,21,3770,0,0,27,0,2,4,1,0,1,0,-0.3182,0.0,0.0,0.0,0.0,1.0
13233,1,12674,11552,44545,1,2,28,1,1,0,5,0,0,1,-0.3612,0.11,0.33,0.0,0.22,0.33
15965,0,3622,4737,75257,38,21,23,0,2,0,0,0,0,0,0.0,0.0,0.67,0.0,0.33,0.0
7545,1,778,818993,11,750,252,20,0,0,0,1,0,0,0,0.7184,0.0,0.0,0.25,0.0,0.75
12806,0,834,697,5132,0,0,24,0,3,3,1,0,0,0,-0.886,0.0,0.0,0.0,0.5,0.5
4765,0,873,920,119677,0,0,46,0,2,0,1,0,0,0,-0.2732,0.0,0.71,0.0,0.07,0.21
16098,0,172,10,81,0,0,29,0,1,0,2,0,0,0,0.5106,0.0,1.0,0.0,0.0,0.0
3672,0,1803,282,9,0,0,22,0,0,0,1,0,1,0,-0.8176,0.0,0.33,0.0,0.0,0.67
16544,0,6632,114898,31570,102,27,32,0,1,1,0,0,0,0,0.5994,0.0,0.0,1.0,0.0,0.0
128,0,9938,10067,2434,0,1,37,0,0,0,0,0,1,0,0.4939,0.2,0.4,0.2,0.0,0.2
15779,0,1843,391679,495,46,24,26,0,0,0,0,0,0,0,0.0,0.0,0.5,0.0,0.0,0.5
13699,0,324,647,16,0,0,32,0,5,0,0,0,0,0,0.7845,0.17,0.33,0.0,0.5,0.0
16772,0,5001,3169,40889,0,0,45,0,2,0,3,0,0,0,-0.4404,0.0,0.2,0.0,0.2,0.6
4182,1,252,76,12888,0,0,24,1,1,0,2,0,0,1,-0.7906,0.0,0.2,0.0,0.4,0.4
7299,0,306,36,961,0,0,44,0,5,0,1,0,0,0,-0.9694,0.0,0.33,0.0,0.0,0.67
12427,0,986,105184,6841,28,8,24,0,0,0,1,0,0,0,0.1531,0.0,0.25,0.0,0.25,0.5
6995,0,3,2,2,0,0,29,0,14,1,5,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
2398,0,5248,4774,28150,0,0,32,0,2,1,2,0,0,0,0.7717,0.25,0.0,0.25,0.0,0.5
6305,0,46,57,3969,0,0,25,0,1,0,0,0,0,0,-0.5423,0.0,0.0,0.0,0.0,1.0
14152,0,268,357,21679,0,0,42,0,8,0,3,0,1,0,-0.5423,0.0,0.33,0.17,0.5,0.0
12392,0,45,11,72,0,0,45,0,1,0,0,0,1,0,-0.0258,0.2,0.0,0.2,0.2,0.4
1186,1,241,36,2663,0,0,40,0,2,1,1,0,0,0,-0.93,0.0,0.25,0.12,0.0,0.62
13842,0,273,73,6360,0,0,37,0,1,0,0,0,0,0,0.4585,0.0,0.33,0.0,0.0,0.67
10703,0,1721,1326,15886,0,0,30,0,4,0,0,0,0,0,-0.4303,0.0,0.0,0.0,0.67,0.33
3354,0,35,21,63409,0,0,21,0,0,1,0,0,0,0,-0.3612,0.0,0.0,0.0,0.33,0.67
10169,1,5004,4552,13880,0,0,24,1,1,0,3,0,0,1,-0.5106,0.0,0.5,0.0,0.0,0.5
5314,0,313,38,498,0,0,45,0,3,0,1,0,0,0,-0.9349,0.0,0.62,0.0,0.12,0.25
9220,0,4413,4631,348161,0,0,35,0,1,0,0,0,0,0,-0.8176,0.0,0.33,0.17,0.33,0.17
4247,0,11,8,14,0,0,43,0,1,0,19,0,1,0,-0.6808,0.0,0.44,0.0,0.22,0.33
17566,1,985,802,31691,0,0,46,0,25,0,2,0,0,1,-0.7645,0.33,0.33,0.0,0.33,0.0
11273,0,0,0,354,1,0,28,0,3,0,0,0,0,0,-0.872,0.17,0.17,0.0,0.67,0.0
9107,0,3967,1606,37666,1,0,32,0,0,0,0,0,0,0,-0.836,0.0,0.6,0.0,0.2,0.2
9497,0,93,18,13909,0,0,35,0,0,0,0,0,0,0,-0.128,0.0,0.25,0.0,0.25,0.5
1096,0,6941,6519,294358,1,0,33,0,5,0,1,0,0,0,-0.4767,0.0,0.2,0.0,0.4,0.4
11241,0,297,87,2107,0,0,37,0,1,0,1,0,1,0,-0.8126,0.0,0.5,0.0,0.5,0.0
6653,1,363,316,26463,0,0,30,0,9,2,2,0,0,0,-0.8519,0.25,0.5,0.0,0.25,0.0
11159,0,551,15474,415,11,4,39,0,1,2,2,0,0,0,-0.8979,0.25,0.5,0.0,0.0,0.25
1273,0,26,865,61,0,0,26,0,0,0,0,0,1,0,0.0,0.0,0.4,0.0,0.2,0.4
5698,0,1253,848,12652,1,2,31,0,1,0,0,0,0,0,0.6249,0.0,0.0,0.5,0.0,0.5
16359,0,1074,534,74539,0,0,31,0,4,4,9,0,0,0,-0.4939,0.0,0.5,0.0,0.0,0.5
8728,0,105,0,9471,1,0,26,0,1,0,1,0,0,0,0.5423,0.0,0.33,0.0,0.0,0.67
10988,1,878,10922,34439,18,6,28,0,1,0,1,0,0,0,0.2537,0.0,0.0,0.0,0.5,0.5
6797,1,1339,2278,103168,0,0,25,1,1,0,2,0,0,1,-0.4215,0.0,0.0,0.0,0.25,0.75
9590,0,2074,449,55532,0,0,39,0,1,0,2,0,0,0,0.4574,0.0,0.43,0.0,0.0,0.57
6615,0,103,59,1255,1,0,21,0,0,0,0,0,0,0,0.0,0.0,0.5,0.0,0.0,0.5
3358,0,315,86,13418,1,0,26,0,3,2,2,0,0,0,-0.5106,0.0,1.0,0.0,0.0,0.0
7755,1,2733,2737,142509,1,0,23,0,0,0,1,0,0,0,0.835,0.0,0.0,0.0,0.0,1.0
183,0,273,62,23602,0,0,40,0,1,6,19,0,0,0,-0.4588,0.0,0.2,0.0,0.4,0.4
12711,0,4778,2263,76567,0,0,27,0,12,0,2,0,0,0,-0.7579,0.25,0.5,0.0,0.0,0.25
13957,0,194,1744,34682,11,1,22,0,0,0,0,0,0,0,-0.7351,0.0,0.0,0.25,0.5,0.25
15622,0,861,114,7318,0,0,45,0,0,0,2,0,0,0,-0.891,0.0,0.18,0.27,0.27,0.27
14010,0,8591,14269,13,1,0,38,0,2,3,3,0,0,0,-0.296,0.0,0.6,0.2,0.2,0.0
14913,0,3621,6317,3860,0,0,25,0,4,0,0,0,0,0,0.0,0.0,0.5,0.0,0.5,0.0
6513,0,182,54,6126,2,0,37,0,2,1,0,0,0,0,-0.836,0.0,0.55,0.0,0.18,0.27
4567,0,2262,609,1084,0,0,26,0,7,2,4,0,0,0,-0.1326,0.0,0.0,0.5,0.0,0.5
6603,1,11183,10978,6,0,0,23,0,0,0,2,0,0,0,0.25,0.0,0.5,0.5,0.0,0.0
10686,0,1068,203,8660,0,0,38,0,3,0,1,0,0,0,-0.4939,0.0,0.17,0.0,0.5,0.33
10848,0,8151,7931,70909,0,0,28,0,5,0,2,0,0,0,-0.6369,0.0,0.5,0.0,0.5,0.0
16393,0,1,3,197,0,0,25,0,0,0,0,0,0,0,-0.8615,0.0,0.0,0.0,0.25,0.75
14782,0,1027,57,1105,0,0,41,0,2,0,1,0,0,0,-0.8481,0.25,0.0,0.0,0.0,0.75
1961,0,6548,6032,28254,2,0,42,0,4,0,2,0,0,0,-0.5574,0.0,0.5,0.0,0.5,0.0
