,questionable_domain,user_friends_count,user_followers_count,user_favourites_count,user_verified,favorite_count,retweet_count,contains_profanity,word_count,contains_gatewaypundit,mentions_count,hashtags_count,Caps_count,contains_bad_url,contains_good_url,contains_bad_mentions,contains_good_mentions,contains_bad_hashtags,contains_good_hashtags,sentiment_analysis,contains_bad_words,contains_good_words,angry_level,fear_level,happy_level,sad_level,surprise_level
608,0,438,164,178,0,1,1,0,23,0,1,0,1,0,0,0,0,0,0,-0.25,0,0,0.17,0.5,0.0,0.33,0.0
13616,0,1907,381,3667,0,0,0,1,31,0,0,0,0,0,0,0,0,0,0,0.5423,0,0,0.17,0.33,0.17,0.17,0.17
9617,0,9003,8662,17240,0,0,0,0,31,0,3,3,1,0,1,0,0,0,0,-0.3612,0,0,0.0,0.4,0.2,0.2,0.2
4905,1,5046,9100,195130,0,4,5,0,21,0,0,0,1,0,0,0,0,0,0,-0.3818,0,0,0.25,0.25,0.0,0.0,0.5
2420,0,148,10,560,0,0,0,0,35,0,0,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0.5,0.25,0.0,0.25
6580,0,2400,28825,153949,0,10,0,0,20,0,0,0,0,0,0,0,0,0,0,0.2684,0,0,0.25,0.25,0.0,0.25,0.25
15167,0,2198,959,3,0,0,1,0,33,0,1,0,0,0,0,0,0,0,0,0.6124,0,0,0.0,0.5,0.0,0.0,0.5
10370,0,74,375,58616,0,2,1,0,35,0,18,1,8,0,0,0,1,0,0,-0.1027,0,0,0.25,0.5,0.0,0.25,0.0
4851,0,129,880427,486,1,11,2,0,21,0,0,4,1,0,1,0,0,0,0,0.5719,0,0,0.0,0.0,0.33,0.0,0.67
10078,0,2392,1959,23679,0,1,0,0,50,0,1,0,2,0,1,0,0,0,0,-0.5267,0,0,0.0,0.17,0.17,0.33,0.33
12702,0,4409,3062,22502,0,1,0,0,28,0,1,0,0,0,0,0,0,0,0,-0.8225,0,0,0.0,0.5,0.0,0.5,0.0
17925,0,41,6,774,0,0,0,1,22,0,1,0,0,0,0,0,0,0,0,-0.6597,0,1,0.0,0.67,0.0,0.33,0.0
11629,0,5002,2759,247624,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.33,0.0,0.33,0.33
15482,0,349,663,25565,0,0,0,0,42,0,1,5,2,0,0,0,0,0,0,-0.3182,0,0,0.0,0.5,0.0,0.17,0.33
9645,0,30012,30470,194051,0,8,2,0,30,0,0,0,0,0,0,0,0,0,0,-0.5574,0,0,0.0,0.0,0.0,0.5,0.5
9988,0,798,886,11294,0,1,0,0,21,0,0,0,1,0,0,0,0,0,0,0.6808,0,0,0.0,0.25,0.5,0.25,0.0
5981,0,0,4,319,0,0,0,0,42,0,1,1,0,0,1,0,0,0,0,-0.8219,0,0,0.0,0.11,0.22,0.22,0.44
1042,0,215,96,6147,0,0,0,0,44,0,2,0,0,0,0,0,0,0,0,0.743,0,0,0.0,0.43,0.14,0.43,0.0
15821,0,71,15,351,0,0,0,0,36,0,0,0,1,0,1,0,0,0,0,-0.8176,0,0,0.0,0.5,0.0,0.0,0.5
7150,0,3283,3873,41129,0,19,1,0,29,0,1,0,0,0,0,0,0,0,0,-0.6808,0,0,0.0,0.33,0.33,0.33,0.0
8600,0,0,512,91838,0,0,0,0,30,0,17,0,2,0,0,0,1,0,0,-0.0772,0,0,0.0,0.0,0.0,1.0,0.0
11392,0,462,6003,3365,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,-0.7783,0,0,0.0,0.75,0.0,0.0,0.25
2715,0,372,177,36099,0,0,0,0,33,0,1,3,3,0,0,0,0,0,0,-0.5859,0,0,0.0,0.0,0.0,0.67,0.33
8272,1,881,4185,218604,0,1,0,0,28,0,0,0,2,0,0,0,0,0,0,0.8885,0,0,0.0,0.0,0.33,0.33,0.33
8594,0,235,60,16241,0,0,0,0,27,0,1,0,1,0,0,0,0,0,0,0.2732,0,0,0.0,0.67,0.0,0.33,0.0
16977,0,124,5,1705,0,0,0,1,66,0,24,0,40,0,0,0,0,0,0,0.7964,0,1,0.0,0.75,0.0,0.25,0.0
5809,0,4999,3150,13536,0,2,0,1,23,0,1,0,0,0,0,0,0,0,0,-0.8828,0,0,0.0,0.67,0.0,0.0,0.33
2929,0,487,379,1209,0,1,0,0,33,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.25,0.0,0.25,0.5
4602,1,18175,19010,764,0,5,5,0,21,1,1,0,3,0,0,1,0,0,0,0.0,0,0,0.0,0.67,0.0,0.0,0.33
9625,1,26311,25804,62539,0,2,0,0,30,1,1,0,11,0,0,1,0,0,0,-0.1531,0,0,0.0,0.33,0.0,0.33,0.33
9522,1,76,1,256,0,0,0,0,31,0,1,0,3,1,0,0,0,0,0,-0.4019,0,0,0.0,0.4,0.0,0.4,0.2
17874,0,11054,16522,37300,0,2,0,0,43,0,1,0,2,0,0,0,0,0,0,0.8173,0,0,0.0,0.29,0.14,0.0,0.57
12162,0,627,169,4144,0,0,0,0,34,0,7,2,1,0,0,0,0,0,0,-0.2732,0,0,0.5,0.5,0.0,0.0,0.0
11237,0,2283,1249,10820,0,0,0,1,24,0,0,0,2,0,0,0,0,0,0,-0.9153,0,0,0.0,0.67,0.17,0.0,0.17
377,0,1516,455,113278,0,1,0,0,28,0,0,0,0,0,0,0,0,0,0,-0.0516,0,0,0.0,0.4,0.0,0.0,0.6
357,0,138,0,5,0,0,0,0,31,0,6,0,12,0,0,0,1,0,0,-0.8689,0,0,0.0,0.5,0.0,0.25,0.25
5743,0,6754,6375,33806,0,1,0,0,39,0,0,0,0,0,1,0,0,0,0,-0.4588,0,0,0.0,0.38,0.0,0.0,0.62
11248,0,58,1,13,0,0,0,0,37,0,5,3,0,0,0,0,1,0,0,-0.7188,0,1,0.0,0.33,0.0,0.0,0.67
8064,0,180,67,3200,0,1,0,0,27,0,1,0,0,0,0,0,0,0,0,-0.0516,0,0,0.0,0.0,0.0,0.0,0.0
15754,0,2182,465,43706,0,0,0,0,22,0,1,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0.17,0.0,0.0,0.83
2996,0,19,26,1445,0,1,0,0,30,0,1,0,2,0,1,0,0,0,0,-0.4767,0,1,0.0,0.33,0.0,0.33,0.33
11765,0,244,55,3626,0,0,0,0,31,0,3,0,1,0,1,0,0,0,0,-0.8393,0,0,0.0,0.25,0.0,0.0,0.75
17861,0,23,4,9857,0,0,0,0,42,0,4,0,1,0,1,0,0,0,0,-0.7096,0,0,0.0,0.33,0.0,0.17,0.5
1441,0,2137,1691,1563,0,3,0,0,31,0,1,0,0,0,0,0,1,0,0,-0.5423,0,0,0.0,0.5,0.0,0.0,0.5
13646,0,19,8,3595,0,1,0,0,32,0,1,0,0,0,0,0,0,0,0,-0.8176,0,0,0.0,0.67,0.0,0.0,0.33
14048,1,548,192,4439,0,1,0,0,21,0,2,0,0,0,0,0,0,0,0,0.4404,0,0,0.0,0.33,0.33,0.33,0.0
2136,1,434,126,13669,0,2,1,0,20,0,0,0,0,1,0,0,0,0,0,-0.8957,0,1,0.0,0.5,0.5,0.0,0.0
12012,0,691,267,2026,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.33,0.67,0.0,0.0,0.0
9233,0,931,52,4828,0,0,0,0,31,0,11,6,3,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.33,0.67
15258,0,3855,7710,37871,1,11,12,0,44,0,0,0,2,0,1,0,0,0,0,-0.7964,0,0,0.14,0.0,0.14,0.14,0.57
6290,0,1645,337,41514,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,-0.7184,0,0,0.0,0.25,0.0,0.5,0.25
8366,0,772,280,6468,0,2,0,0,42,0,2,0,0,0,0,0,1,0,0,0.3724,0,0,0.0,0.67,0.0,0.0,0.33
15606,0,6103,6202,132962,0,2,1,0,42,0,0,0,0,0,1,0,0,0,0,-0.5423,0,0,0.0,0.44,0.22,0.11,0.22
6584,0,104,28,1924,0,0,0,0,43,0,2,0,4,0,0,0,0,0,0,0.4404,0,0,0.0,1.0,0.0,0.0,0.0
17576,0,916,907,4308,0,0,0,0,32,0,1,0,3,0,0,0,0,0,0,-0.1531,0,1,0.2,0.2,0.0,0.2,0.4
10713,0,328,256,42564,0,0,0,0,23,0,3,0,1,0,0,0,0,0,0,0.598,0,0,0.0,0.33,0.0,0.33,0.33
11965,0,2161,757,94375,0,0,0,0,45,0,1,0,1,0,0,0,0,0,0,-0.9578,0,0,0.0,0.83,0.0,0.0,0.17
4983,1,2932,603,132,0,0,0,0,37,0,0,1,2,1,0,0,0,0,0,-0.8074,0,1,0.0,0.5,0.0,0.0,0.5
16055,0,71,106,839,0,0,0,0,30,0,15,0,3,0,0,0,1,0,0,-0.34,0,1,0.0,0.5,0.0,0.25,0.25
9804,0,1218,1046,108351,0,6,1,0,25,0,2,0,1,0,0,0,0,0,0,-0.1779,0,0,0.0,0.67,0.0,0.33,0.0
13471,0,4999,3140,86189,0,0,0,0,44,0,0,0,4,0,0,0,0,0,0,0.2023,0,0,0.0,0.33,0.0,0.67,0.0
5826,0,1308,1020,793,0,0,0,0,40,0,0,3,1,0,0,0,0,0,0,-0.3182,0,1,0.0,0.4,0.0,0.2,0.4
6685,0,194,60168,2560,1,6,0,0,36,0,1,0,1,0,0,0,0,0,0,-0.1531,0,0,0.25,0.5,0.0,0.25,0.0
5905,0,279,77,5402,0,1,0,1,23,0,2,0,2,0,0,0,0,0,0,-0.8176,0,0,0.0,0.33,0.0,0.33,0.33
9808,0,33,36,11978,0,0,0,0,42,0,5,0,3,0,1,0,0,0,0,-0.4588,0,0,0.0,0.0,0.0,0.67,0.33
2874,0,571,302,14833,0,0,0,0,43,0,1,0,2,0,0,0,0,0,0,-0.7841,0,0,0.0,1.0,0.0,0.0,0.0
8619,0,4988,3864,20731,0,0,0,0,23,0,1,0,1,0,0,0,0,0,0,-0.4215,0,0,0.2,0.6,0.0,0.0,0.2
13435,1,5960,5965,27790,0,16,3,0,26,0,1,1,4,1,0,0,0,0,0,-0.8532,0,0,0.0,0.0,0.5,0.5,0.0
15532,0,1287,104381,40088,1,25,3,0,23,0,1,0,1,0,0,0,0,0,0,0.0,0,0,0.5,0.0,0.0,0.0,0.5
14547,0,623,287,2968,0,2,2,0,24,0,0,0,1,0,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1.0
13637,0,1515,654,8728,0,2,0,0,44,0,1,0,5,0,1,0,0,0,0,-0.6312,0,0,0.0,0.67,0.0,0.0,0.33
3234,0,63,2,0,0,0,0,1,23,0,1,0,0,0,0,0,0,0,0,-0.7906,0,0,0.0,0.5,0.0,0.0,0.5
7138,0,4903,4582,29675,0,0,0,0,26,0,1,0,0,0,0,0,0,0,0,-0.4939,0,0,0.0,0.0,0.0,0.67,0.33
12309,0,866,162,9127,0,0,0,0,26,0,3,0,2,0,0,0,0,0,0,-0.4215,0,1,0.0,0.33,0.0,0.67,0.0
14591,0,424,6,149,0,0,0,0,37,0,1,0,0,0,0,0,0,0,0,-0.9246,0,0,0.0,0.6,0.0,0.2,0.2
6690,0,9835,8940,135,0,1,1,0,34,0,0,1,4,0,0,0,0,0,0,-0.7845,0,1,0.0,0.2,0.0,0.2,0.6
14590,0,2061,713,34409,0,2,1,0,40,0,3,0,1,0,0,0,0,0,0,0.5719,0,0,0.09,0.27,0.18,0.27,0.18
9585,0,3544,3213,11011,0,6,0,0,27,0,0,0,0,0,0,0,0,0,0,0.8176,0,0,0.0,0.17,0.0,0.33,0.5
222,0,126,16,157,0,0,0,0,33,0,4,0,1,0,0,0,0,0,0,-0.9062,0,0,0.2,0.2,0.0,0.0,0.6
8034,1,630,537,37542,0,0,0,0,26,0,1,0,1,1,0,0,0,0,0,-0.7783,0,0,0.0,1.0,0.0,0.0,0.0
6560,0,843,143,2147,0,0,0,0,33,0,1,0,0,0,0,0,0,0,0,-0.4767,0,1,0.0,0.0,0.0,0.0,1.0
7428,0,747,59389,3738,1,12,2,0,42,0,0,0,0,0,0,0,0,0,0,-0.34,0,0,0.0,1.0,0.0,0.0,0.0
10934,0,998,32529,1909,0,51,40,0,36,0,0,0,0,0,0,0,0,0,0,-0.8271,0,0,0.0,0.25,0.0,0.25,0.5
2878,0,4958,2562,44228,0,0,0,0,26,0,3,0,0,0,0,0,0,0,0,-0.8834,0,0,0.0,0.2,0.0,0.2,0.6
2133,0,278,144,1689,0,0,0,1,33,0,0,0,1,0,0,0,0,0,0,-0.7184,0,0,0.0,0.0,0.2,0.4,0.4
2485,0,7,2,2,0,0,0,0,35,0,0,0,1,0,0,0,0,0,0,-0.6908,0,1,0.0,0.57,0.0,0.14,0.29
9760,0,6092,674136,22842,1,52,8,0,46,0,2,0,1,0,0,0,0,0,0,0.946,0,0,0.0,0.14,0.43,0.29,0.14
11490,1,1102,289,6633,0,1,0,0,34,0,0,0,5,1,0,0,0,0,0,-0.5584,0,0,0.0,0.75,0.0,0.0,0.25
14396,0,436,98845,132,1,1,2,0,32,0,1,0,0,0,0,0,0,0,0,0.5106,0,0,0.0,0.25,0.0,0.75,0.0
13855,0,1619,7700,25301,1,1,1,0,40,0,0,0,0,0,0,0,0,0,0,-0.4215,0,0,0.0,0.33,0.0,0.17,0.5
12211,1,5392,5301,51252,0,5,1,0,24,1,1,0,3,0,0,1,0,0,0,-0.8176,0,0,0.0,0.25,0.0,0.25,0.5
113,0,9866,10966,82456,0,4,4,0,55,0,10,3,2,0,0,0,0,0,0,-0.5267,0,1,0.0,0.57,0.0,0.43,0.0
17708,1,11394,10694,11690,0,6,1,1,30,0,0,0,1,0,0,0,0,0,0,-0.2732,0,0,0.0,0.17,0.17,0.5,0.17
1710,0,2410,1335,34208,0,0,0,0,42,0,0,1,4,0,0,0,0,0,0,-0.6808,0,1,0.0,0.22,0.11,0.22,0.44
10949,0,835,322,3,0,0,0,0,85,0,50,2,7,0,1,0,1,0,0,-0.4404,0,0,0.0,0.0,0.0,1.0,0.0
6467,1,539,112,26669,0,0,0,0,23,1,1,0,2,0,0,1,0,0,0,-0.4019,0,0,0.33,0.33,0.0,0.33,0.0
3077,0,2142,2536,6505,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,-0.743,0,0,0.25,0.0,0.0,0.5,0.25
17136,0,7,66,5497,0,0,0,0,32,0,5,0,1,0,0,0,0,0,0,-0.7906,0,0,0.0,0.2,0.2,0.4,0.2
6532,1,9141,8582,116715,0,2,0,0,23,1,1,0,3,0,0,1,0,0,0,0.4215,0,0,0.0,0.4,0.0,0.0,0.6
2928,0,407,451,202013,0,36,1,0,33,0,3,0,1,0,0,0,0,0,0,-0.3612,0,0,0.0,0.75,0.0,0.25,0.0
3894,0,767,750,138,0,0,0,0,28,0,1,1,1,0,0,0,0,0,0,-0.5767,0,0,0.33,0.0,0.0,0.67,0.0
16029,0,2059,212928,14131,1,120,16,0,45,0,0,0,2,0,1,0,0,0,0,0.4215,0,0,0.33,0.67,0.0,0.0,0.0
6424,0,1140,2688,15801,0,47,16,0,42,0,3,0,1,0,0,0,0,0,0,0.6908,0,0,0.0,0.29,0.0,0.43,0.29
12776,0,1202,1512,1701,1,1,0,0,31,0,0,0,0,0,0,0,0,0,0,-0.5423,0,0,0.0,1.0,0.0,0.0,0.0
5511,1,490,1219,133940,0,1,0,0,23,0,0,0,0,0,0,0,0,0,0,-0.4215,0,0,0.0,0.0,0.0,0.5,0.5
2578,0,194,965,29211,0,3,0,1,45,0,2,0,2,0,0,0,0,0,0,-0.7989,0,0,0.2,0.2,0.2,0.2,0.2
1838,0,1841,389827,485,1,7,8,0,26,0,2,0,0,0,0,0,0,0,0,-0.872,0,0,0.5,0.25,0.0,0.25,0.0
10887,0,1700,9314,5490,0,13,0,0,30,0,1,2,4,0,0,0,0,0,0,0.8316,0,1,0.0,0.67,0.33,0.0,0.0
17873,0,298,96,21556,0,0,1,1,37,0,2,1,0,0,0,0,0,0,0,-0.9517,0,0,0.2,0.4,0.0,0.2,0.2
13958,1,23143,22133,145954,0,13,9,0,34,1,1,0,0,0,0,1,0,0,0,-0.8316,0,0,0.0,0.17,0.17,0.33,0.33
14187,0,105,16,7,0,0,0,0,36,0,1,1,1,0,0,0,0,0,0,-0.4588,0,1,0.17,0.17,0.0,0.17,0.5
2791,0,33999,41228,42094,0,29,8,0,40,0,1,0,0,0,0,0,0,0,0,0.6249,0,0,0.0,0.2,0.0,0.0,0.8
16957,0,1305,1242,3280,0,1,0,0,28,0,2,1,3,0,0,0,0,0,0,0.9382,0,0,0.5,0.25,0.25,0.0,0.0
7063,0,178,3089,330,0,1,0,0,24,0,21,0,3,0,1,0,1,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1.0
14449,0,17450,92983,16306,1,0,0,0,22,0,0,3,0,0,0,0,0,0,0,0.3182,0,0,0.0,0.0,0.0,0.2,0.8
11717,0,2127,3829,10577,0,6,0,0,51,0,0,0,4,0,0,0,0,0,0,0.7964,0,0,0.0,0.43,0.29,0.29,0.0
3559,0,4029,7488,1960,0,1,0,0,37,0,7,0,1,0,0,0,0,0,0,-0.4767,0,1,0.0,0.0,0.0,0.5,0.5
4048,1,643,181,2502,0,0,0,0,34,0,6,2,1,0,0,0,0,0,0,0.6808,0,0,0.0,0.5,0.25,0.0,0.25
4902,0,52,13,2043,0,0,0,0,32,0,6,1,4,0,0,0,1,0,0,0.0,0,1,0.0,1.0,0.0,0.0,0.0
9708,0,366,143,17548,0,0,0,0,40,0,3,0,2,0,0,0,0,0,0,-0.5423,0,0,0.25,0.5,0.0,0.0,0.25
15729,0,2376,478,13735,0,0,0,0,27,0,3,0,2,0,0,0,0,0,0,0.1531,0,0,0.33,0.33,0.0,0.33,0.0
6215,1,5407,4948,2,0,1,0,0,28,1,1,0,4,0,0,1,0,0,0,-0.1531,0,0,0.0,0.5,0.0,0.33,0.17
4280,0,1957,5809,50844,0,1,0,0,27,0,0,0,1,0,0,0,0,0,0,-0.4404,0,0,0.0,0.5,0.0,0.5,0.0
2300,0,754,705,15844,0,1,0,0,27,0,1,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0.75,0.0,0.25,0.0
8171,0,5738,5219,55936,0,0,0,0,24,0,0,0,1,0,1,0,0,0,0,-0.5423,0,1,0.25,0.0,0.0,0.25,0.5
6935,0,405,2180,2,0,3,0,0,27,0,0,0,0,0,0,0,0,0,0,-0.4337,0,0,0.2,0.2,0.0,0.2,0.4
3733,0,1804,3844,612,0,0,0,0,39,0,1,3,0,0,0,0,1,0,0,-0.4588,0,1,0.25,0.25,0.0,0.25,0.25
5227,0,8,9,108,0,0,0,0,40,0,6,0,3,0,1,0,0,0,0,0.4215,0,0,0.2,0.4,0.2,0.0,0.2
5146,0,31,2,1244,0,0,0,1,21,0,1,0,0,0,0,0,0,0,0,-0.6597,0,0,0.0,0.67,0.0,0.33,0.0
17758,0,17,166,59120,0,1,0,0,41,0,1,1,0,0,1,0,0,0,0,-0.8555,0,0,0.2,0.2,0.0,0.4,0.2
12082,0,2912,947,22024,0,0,0,0,48,0,22,0,1,0,0,0,1,0,0,-0.2263,0,1,1.0,0.0,0.0,0.0,0.0
14402,0,3249,901,3487,0,0,0,0,26,0,1,0,0,0,0,0,0,0,0,0.1779,0,0,0.0,0.0,0.0,0.0,1.0
11584,0,4620,3347,104019,0,2,0,0,25,0,1,0,0,0,0,0,0,0,0,0.1779,0,1,0.0,0.67,0.0,0.0,0.33
7112,0,4782,2093,192050,0,1,0,0,47,0,1,5,2,0,0,0,1,0,0,0.743,0,0,0.0,0.33,0.0,0.0,0.67
16012,0,4906,2770,18151,0,2,0,0,39,0,0,0,2,0,0,0,0,0,0,-0.6486,0,0,0.0,0.33,0.17,0.17,0.33
3652,0,4978,2221,25995,0,0,0,0,23,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0.33,0.33,0.0,0.0,0.33
4153,0,3036,1158,20429,0,0,0,0,47,0,7,0,1,0,0,0,0,0,0,0.7964,0,0,0.15,0.08,0.08,0.46,0.23
15899,0,9172,9081,10278,0,3,1,1,43,0,4,0,1,0,0,0,0,0,0,-0.9337,0,0,0.0,0.4,0.2,0.4,0.0
14659,0,1340,653,33727,0,1,1,0,48,0,0,0,2,0,0,0,0,0,0,-0.6124,0,0,0.0,0.71,0.0,0.0,0.29
7828,0,1897,975,15357,0,17,2,0,22,0,6,0,2,0,0,0,0,0,0,0.5423,0,0,0.0,0.0,0.0,0.0,1.0
3256,0,244,18,1120,0,0,0,0,29,0,1,1,2,0,0,0,0,0,0,-0.6705,0,0,0.17,0.0,0.0,0.67,0.17
14387,0,658,53508,462,1,2,0,0,31,0,0,0,3,0,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1.0
5438,0,506,20,286,0,0,0,0,42,0,1,0,11,0,0,0,1,0,0,-0.9153,0,0,0.0,0.11,0.0,0.44,0.44
10215,0,40,51,1827,0,0,0,0,27,0,8,0,2,0,0,0,1,0,0,0.1779,0,0,0.0,0.33,0.0,0.67,0.0
5405,0,1301,1218,998,0,1,0,1,26,0,8,0,0,0,0,0,1,0,0,-0.6124,0,0,0.25,0.0,0.25,0.0,0.5
4032,0,1728,2236,64235,0,16,6,0,26,0,0,0,0,0,0,0,0,0,0,0.4404,0,0,0.0,0.33,0.33,0.33,0.0
1862,0,406,196,3410,0,0,0,0,46,0,0,0,2,0,0,0,0,0,0,-0.762,0,0,0.0,0.5,0.0,0.25,0.25
4230,0,217,17,1302,0,1,0,0,46,0,16,1,4,0,0,0,1,0,0,0.3612,0,1,0.0,0.5,0.0,0.0,0.5
9965,1,240,216,7263,0,0,0,0,37,0,0,0,2,0,0,0,0,0,0,0.0,0,1,0.0,1.0,0.0,0.0,0.0
12195,0,362,173,0,0,3,1,1,29,0,1,0,0,0,0,0,0,0,0,0.3451,0,0,0.0,0.25,0.0,0.12,0.62
2622,0,77,266,2443,0,0,0,0,38,0,1,0,2,0,0,0,0,0,0,-0.3182,0,0,0.0,0.0,0.2,0.6,0.2
11213,0,2655,1533,22382,0,0,0,0,24,0,0,1,1,0,0,0,0,0,0,-0.8977,0,0,0.0,0.5,0.0,0.17,0.33
3608,0,707,260,8897,0,0,0,0,33,0,1,0,1,0,0,0,0,0,0,0.25,0,0,0.0,0.6,0.2,0.0,0.2
2629,0,489,204,29453,0,0,0,0,41,0,2,0,2,0,0,0,0,0,0,-0.9022,0,0,0.14,0.14,0.0,0.43,0.29
4560,0,35,21,63422,0,0,0,0,21,0,0,1,0,0,1,0,0,0,0,0.0,0,0,0.0,0.0,0.5,0.0,0.5
14320,0,0,9,54,0,0,0,0,27,0,3,0,0,0,0,0,0,0,0,0.4939,0,0,0.0,0.0,0.5,0.5,0.0
4344,0,4962,3961,40739,0,0,0,0,38,0,1,3,0,0,0,0,0,0,0,0.0,0,0,0.11,0.33,0.0,0.0,0.56
7316,0,816,1630,92639,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.0,0.6,0.0,0.2,0.2
4034,0,616,197,986,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0.128,0,1,0.0,0.33,0.0,0.0,0.67
2995,1,4901,3835,4478,0,0,0,0,23,1,1,0,1,0,0,1,0,0,0,-0.2732,0,0,0.38,0.25,0.0,0.0,0.38
4391,0,5281,4961,53727,0,0,0,0,36,0,4,0,0,0,0,0,0,0,0,-0.9056,0,1,0.0,0.0,0.0,0.6,0.4
17615,0,269,109,212,0,0,0,0,27,0,1,0,0,0,0,0,0,0,0,-0.8957,0,0,0.0,0.5,0.0,0.0,0.5
2830,0,2427,9840,9628,0,6,0,0,26,0,1,0,1,0,0,0,0,0,0,0.6249,0,0,0.0,0.33,0.33,0.0,0.33
6088,0,237,152,836,0,0,0,0,22,0,2,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.33,0.67
483,0,403,15026,3179,0,8,2,0,34,0,0,0,3,0,0,0,0,0,0,0.872,0,0,0.0,0.4,0.4,0.0,0.2
15138,0,276,126,99,0,1,0,0,41,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.2,0.2,0.2,0.0,0.4
8499,0,260,3,81,0,1,0,0,40,0,0,0,1,0,1,0,0,0,0,-0.9493,0,1,0.17,0.17,0.0,0.67,0.0
5431,0,211,28,9230,0,0,0,0,31,0,2,0,0,0,0,0,1,0,0,0.4019,0,0,0.0,0.5,0.0,0.5,0.0
5015,0,334,54,3940,0,6,5,0,23,0,1,0,0,0,0,0,0,0,0,0.8212,0,0,0.0,0.5,0.25,0.0,0.25
15812,1,599,583,11,0,0,0,0,25,0,4,1,0,1,0,0,0,0,0,-0.4696,0,0,0.0,1.0,0.0,0.0,0.0
6835,0,806,3,255,0,0,0,0,40,0,2,0,4,0,0,0,0,0,0,-0.832,0,0,0.0,0.6,0.0,0.4,0.0
12873,0,2994,1058,47420,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0.4215,0,0,0.0,0.0,0.33,0.33,0.33
10192,1,1202,335,38360,0,0,0,0,21,0,0,0,4,1,0,0,0,0,0,-0.4767,0,0,0.17,0.0,0.0,0.17,0.67
12276,0,21068,21419,64912,0,0,0,0,27,0,0,0,1,0,0,0,0,0,0,0.8176,0,0,0.0,0.43,0.14,0.14,0.29
6512,1,167,72,464,0,0,0,0,23,1,1,0,3,0,0,1,0,0,0,0.4215,0,0,0.0,0.4,0.0,0.0,0.6
12255,0,318,66,158,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1.0
13817,0,257,274,56685,0,0,0,0,42,0,1,4,3,0,0,0,0,0,0,0.7269,0,0,0.0,0.25,0.12,0.12,0.5
1166,0,373,38,5524,0,0,0,0,35,0,2,1,4,0,0,0,0,0,0,-0.5994,0,0,0.0,0.6,0.2,0.2,0.0
9387,1,3156,10267,14053,0,65,29,0,35,0,0,0,0,0,0,0,0,0,0,-0.8442,0,0,0.0,0.0,0.0,0.0,1.0
6672,0,879,931,119677,0,0,0,0,49,0,3,1,4,0,0,0,0,0,0,-0.7579,0,0,0.0,0.25,0.12,0.38,0.25
10260,0,280,176,21083,0,0,0,0,38,0,3,0,1,0,1,0,0,0,0,-0.3182,0,1,0.17,0.33,0.0,0.33,0.17
2948,0,4,5,20,0,0,0,0,38,0,0,0,6,0,0,0,0,0,0,0.5242,0,1,0.09,0.27,0.0,0.36,0.27
2174,0,898,960,70602,0,1,1,0,45,0,1,1,0,0,0,0,0,0,0,-0.5848,0,0,0.4,0.0,0.0,0.2,0.4
1139,0,2917,1644,606,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0.6249,0,1,0.0,0.25,0.25,0.25,0.25
2678,0,0,0,1,0,0,0,1,28,0,12,0,15,0,0,0,1,0,0,-0.7783,0,1,0.0,0.0,0.0,0.0,1.0
10311,0,211,232,23495,0,0,0,0,38,0,3,0,1,0,0,0,0,0,0,-0.5719,0,0,0.0,0.25,0.0,0.25,0.5
12361,0,3404,2666,47655,0,0,0,0,32,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0
3421,0,620,1013,553,0,6,6,0,34,0,2,0,1,0,0,0,0,0,0,0.8376,0,0,0.0,0.4,0.4,0.2,0.0
11289,0,1134,496,13832,0,0,0,0,41,0,0,1,0,0,0,0,0,0,0,-0.8519,0,0,0.0,0.4,0.0,0.2,0.4
820,0,36624,33405,32949,0,2,1,0,37,0,6,0,0,0,0,0,0,0,0,0.886,0,0,0.0,0.0,0.0,0.0,1.0
2879,0,31206,32410,9661,1,23,12,0,46,0,0,0,0,0,0,0,0,0,0,0.6369,0,1,0.0,0.1,0.0,0.2,0.7
