,questionable_domain,user_friends_count,user_followers_count,user_favourites_count,user_verified,description,favorite_count,retweet_count,contains_profanity,word_count,url,mentions,hashtags,mentions_count,hashtags_count,contains_bad_url,contains_good_url,contains_bad_mentions,contains_good_mentions,contains_bad_hashtags,contains_good_hashtags,sentiment_analysis,contains_bad_words,contains_good_words,angry_level,fear_level,happy_level,sad_level,surprise_level
14418,0,515,44,5111,0,kp_430 seattleou812 donnaddriscoll paintsewglueche bcshannonlee scout_finch repadamschiff omg didnt rudy present cropped spreadsheet go court oh wait,0,0,0,25,www.usatoday.com,"['kp_430', 'seattleou812', 'DonnaDDriscoll', 'PaintSewGlueChe', 'bcshannonlee', 'Scout_Finch', 'RepAdamSchiff']",[],7,0,0,0,0,0,0,0,0.0,0,1,0.0,0.33,0.0,0.0,0.67
13375,1,11747,16571,64958,0,break kraken release attorney sidney powell file 104 page bombshell complaint massive fraud georgia election update michigan via gatewaypundit,7,7,0,24,www.thegatewaypundit.com,['gatewaypundit'],[],1,0,0,0,1,0,0,0,-0.7184,0,1,0.0,0.0,0.0,0.33,0.67
845,1,9444,8993,147045,0,mr president dont worry fought u well fight laura ingraham open show move tribute president trump enters walter reed via gatewaypundit,0,0,0,34,www.thegatewaypundit.com,['gatewaypundit'],[],1,0,0,0,1,0,0,0,-0.0119,0,1,0.0,0.2,0.0,0.6,0.2
9086,0,625,3646,11017,1,know lose lie protect little feeling insane via ashleyrparker philiprucker,635,126,1,23,www.washingtonpost.com,"['AshleyRParker', 'PhilipRucker']",[],2,0,0,0,0,0,0,0,-0.3214,0,1,0.0,0.0,0.33,0.33,0.33
1272,0,386,8874,227,0,watch watch key question head tonight vice presidential debate vice president mike penny kamala harris,0,0,0,26,helenair.com,[],[],0,0,0,1,0,0,0,0,0.0,0,1,0.0,0.4,0.0,0.2,0.4
16949,0,55,65,24346,0,stimulintellect wirbelsturm13 tier__iii __snittykitty__ nuffut conservblue2020 grahamallen_1 realdonaldtrump arent paid enough america general paid little excuse college healthcare god damn expensive,1,0,0,43,livingwage.mit.edu,"['stimulintellect', 'wirbelsturm13', 'tier__iii', '__SnittyKitty__', 'NUffut', 'ConservBlue2020', 'GrahamAllen_1', 'realDonaldTrump']",[],8,0,0,1,0,0,0,0,-0.1513,0,1,0.0,0.33,0.0,0.33,0.33
6804,0,983,109,18218,0,rightwing group lead trump lawyer funding russian activist tie putin regime mother jones,0,0,0,23,www.motherjones.com,[],[],0,0,0,0,0,0,0,0,0.0,0,1,0.0,0.33,0.0,0.0,0.67
7050,0,4262,676,3091,0,gop really go vote fake president condones violence call law order hell country go america banana republic,0,0,1,43,www.usatoday.com,['GOP'],[],1,0,0,0,0,0,0,0,-0.9196,0,1,0.0,0.0,0.0,0.33,0.67
16324,0,226,29,11172,0,strong argument renew civics important lesson teach school joebiden really save republic trump,0,0,0,30,www.nytimes.com,['JoeBiden'],[],1,0,0,0,0,0,0,0,0.7264,0,1,0.0,0.17,0.33,0.17,0.33
12379,0,37,37,2307,0,hell trump deserve pardon president joebiden nation behind trump pay sin unity receive openly trump day court let justice supreme decides fate,0,0,0,43,www.nbcnews.com,['JoeBiden'],[],1,0,0,0,0,0,0,0,-0.0772,0,1,0.0,0.33,0.08,0.25,0.33
13001,0,3543,3477,30581,0,gop mike_pence realdonaldtrump rise amp here reason end madkings reign biden record set 80 million vote dow celebrate biden transition well dow top 30000 first time ever biden transition begin,0,0,0,51,www.cnn.com,"['GOP', 'Mike_Pence', 'realDonaldTrump']",['madKing'],3,1,0,0,0,0,0,0,0.765,0,1,0.25,0.25,0.0,0.12,0.38
13326,1,1081,14082,101594,0,boom unsupervised election worker mess voting machine georgia false claim water main break sent people home caught video via gatewaypundit,9,7,0,28,www.thegatewaypundit.com,['gatewaypundit'],[],1,0,0,0,1,0,0,0,-0.3612,0,1,0.11,0.33,0.0,0.22,0.33
907,1,292,110,2296,0,dodge creditor decade joe bidens brother frank finally agrees pay part 1 million owes family kill car crash via gatewaypundit,0,0,0,30,www.thegatewaypundit.com,['gatewaypundit'],[],1,0,0,0,1,0,0,0,-0.7964,0,1,0.0,0.33,0.0,0.0,0.67
563,0,1595,424,6436,0,u layoff remain elevate 837000 seek jobless aid everything realdonaldtrump touch turn shit bad potus america history gop complicit vote amp lock,0,0,1,31,apnews.com,"['realDonaldTrump', 'POTUS', 'GOP']",[],3,0,0,1,0,0,0,0,-0.7964,0,1,0.0,0.14,0.0,0.57,0.29
16476,0,6012,5942,71524,0,cbs news four state ask supreme court reject lawsuit seek overturn election result via googlenews,0,0,0,21,www.cbsnews.com,['GoogleNews'],[],1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.5,0.0,0.5,0.0
12574,0,55,5,11,0,girl see vice presidentelect kamala harris cnn dangerous warn alert likeness like collapse mind denial like entire space nature infinite space assert wish block god,0,0,0,40,www.cnn.com,[],[],0,0,0,0,0,0,0,0,0.1027,0,1,0.0,0.5,0.0,0.2,0.3
2879,0,31206,32410,9661,1,déjà vu 4 yr ago johnstown trump say trump administration would bring prosperity back johnstown tuesday trump say vote prosperity surge johnstown best year ever 2021,23,12,0,46,www.post-gazette.com,[],[],0,0,0,0,0,0,0,0,0.6369,0,1,0.0,0.1,0.0,0.2,0.7
8873,0,2068,1041,13194,0,corrupt gop scumtrump enabler scumbarr apply russian dirty tactic shame shame doj election crime chief resigns post barr allows prosecutor probe voter fraud claim via nbcnews,1,1,1,34,www.nbcnews.com,"['GOP', 'nbcnews']","['ScumTrump', 'ScumBarr']",2,2,0,0,0,0,0,0,-0.9565,0,1,0.25,0.25,0.0,0.25,0.25
6975,0,249,88,8072,0,realkylemorris steveguest realdonaldtrump dont change handle crow bull connor alamance republican hate people vote,1,0,0,25,www.newsobserver.com,"['RealKyleMorris', 'SteveGuest', 'realDonaldTrump']",['alamance'],3,1,0,0,0,0,0,0,-0.5719,0,1,0.0,0.0,0.0,1.0,0.0
10836,1,7023,7392,3712,0,blumenthal urge mark zuckerberg remove breitbart gateway pundit donald trump jr eric trump steve bannon facebook,0,0,0,21,www.thegatewaypundit.com,[],[],0,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.33,0.0,0.67
19,0,1215,1010,16024,0,chief economist say mitch mcconnell expect trump lose election break mean stimulus money february,1,0,0,29,www.businessinsider.com,[],[],0,0,0,0,0,0,0,0,-0.4019,0,1,0.0,0.0,0.2,0.2,0.6
5880,0,209,820,200433,0,option 1 plan 2 plan gop know horrific release tank chance reelection search president trump mysterious health plan,0,0,0,40,news.yahoo.com,['GOP'],"['1', '2']",1,2,0,1,0,0,0,0,-0.5267,0,1,0.0,0.25,0.0,0.0,0.75
10252,0,329,56,956,0,whitehouse realdonaldtrump minion arrest cant security go arrest people illegal shred document hopehicks come back dirty work gop thedemocrats something get arrest,0,0,0,42,www.washingtonpost.com,"['WhiteHouse', 'realDonaldTrump', 'GOP', 'TheDemocrats']",['HopeHicks'],4,1,0,0,0,0,0,0,-0.9292,0,1,0.33,0.67,0.0,0.0,0.0
9901,0,1302,1046,10197,0,thread 12 puerto rico biden continue support people puerto rico president work representative support status option participate fair binding process determine status endi,1,0,0,45,www.elnuevodia.com,[],[],0,0,0,0,0,0,0,0,0.7717,0,1,0.0,1.0,0.0,0.0,0.0
123,1,26506,27506,173583,0,lin wood request information related water leak state farm center election night use stop vote counting know,9,8,0,27,www.thegatewaypundit.com,[],[],0,0,0,0,0,0,0,0,-0.5574,0,1,0.0,0.5,0.0,0.5,0.0
12243,0,1460,1242,163448,0,trump observer obstruct recount fraudulently claim independent wisconsin recount extra observer facie evidence bad faith trump campaign charade trump end democracy trumpisacriminal,0,0,0,36,www.thestar.com,[],"['Trump', 'democracy', 'TrumpIsACriminal']",0,3,0,0,0,0,0,0,-0.1779,0,1,0.0,0.12,0.12,0.12,0.62
4196,0,4156,1345,148080,0,nearly 100000 spent copy donald trump jr book trigger help propel top new york time bestseller list,0,0,0,28,apnews.com,[],[],0,0,0,1,0,0,0,0,0.5423,0,1,0.0,0.0,0.0,0.0,1.0
9031,1,537,177,6900,0,realjameswoods jason32769176 never steal election via use hammer scorecard programme use evil obama biden cia 2012 install prefer rogue leader foreign nation dead people voting dead person vote trump2020,1,0,0,50,rumble.com,"['RealJamesWoods', 'Jason32769176']",['Trump2020'],2,1,1,0,0,0,0,0,-0.9076,0,1,0.0,0.33,0.33,0.0,0.33
13470,0,51,555,1553,0,global stock track best month record friday hover near record high reach u presidential election series covid19 vaccine breakthrough,1,0,0,31,www.ft.com,[],[],0,0,0,0,0,0,0,0,0.6486,0,1,0.25,0.5,0.0,0.0,0.25
6106,0,46,26,343,0,realdonaldtrump covid19 hospitalization surge see sort patient narrative historically above65 multiple comorbidities see 20yearolds see 30yearolds 40yearolds,0,0,0,34,www.reuters.com,['realDonaldTrump'],[],1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,1.0,0.0
5366,0,2399,1065,11853,0,flat wrong administration go kill planet please voteto save u americaortrump voteforourlives endthenightmare via nytimes,0,0,0,26,www.nytimes.com,['NYTimes'],"['vote', 'AmericaOrTrump', 'VoteForOurLives', 'EndTheNightmare']",1,4,0,0,0,0,0,1,-0.5106,0,1,0.0,0.0,0.0,0.67,0.33
2392,0,277,104,74145,0,shartymacshart yungparenti tabytchi joebiden security guard contract pinkerton idiot mention rightwinger dude harass maced shooter first fuck around find,0,0,1,30,www.9news.com,"['shartymacshart', 'yungparenti', 'TABYTCHI', 'JoeBiden']",[],4,0,0,0,0,0,0,0,-0.8225,0,1,0.0,0.4,0.2,0.0,0.4
16199,1,108,87,2428,0,25 million vote found illegal due voting voter data base rule adjust max turnout voter fraud dnc coverup continue dhsgov fbi whitehouse vp housegop senategop realdonaldtrump presssec gop,0,0,0,43,www.judicialwatch.org,"['DNC', 'DHSgov', 'FBI', 'WhiteHouse', 'VP', 'HouseGOP', 'SenateGOP', 'realDonaldTrump', 'PressSec', 'GOP']",[],10,0,0,0,0,0,0,0,-0.8126,0,1,0.0,0.5,0.0,0.5,0.0
14500,0,14258,13307,82074,0,sheiladferguson davidmweissman tedcruz seanhannity ingrahamangle marklevinshow mattgaetz loudobbs judgejeanine hillaryclinton canada member parliament agree unanimously thing rare p,6,1,0,28,globalnews.ca,"['SheilaDFerguson', 'davidmweissman', 'tedcruz', 'seanhannity', 'IngrahamAngle', 'marklevinshow', 'mattgaetz', 'LouDobbs', 'JudgeJeanine', 'HillaryClinton']",[],10,0,0,1,0,0,0,0,0.3612,0,1,0.0,0.0,0.0,0.0,1.0
12495,0,1665,1592,192017,0,republican former national security official urge party demand donald trump concession donald trump must hate america much damage via yahoo donaldtrumpselfish,0,0,0,28,news.yahoo.com,['Yahoo'],['DonaldTrumpSelfish'],1,1,0,1,0,0,0,0,-0.5106,0,1,0.0,0.17,0.33,0.17,0.33
4874,0,24,4,293,0,gop trump administration incompetent response coronavirus pandemic lead 130000 210000 death could prevent trump stupidity kill u,0,0,0,28,www.cnn.com,['GOP'],[],1,0,0,0,0,0,0,0,-0.9382,0,1,0.0,0.2,0.0,0.2,0.6
6293,0,1503,1298,6226,0,would possible identify trump biden voter base whats inside refrigerator nytimes food politics election2020,0,0,0,23,www.nytimes.com,['nytimes'],"['food', 'politics', 'Election2020']",1,3,0,0,0,1,0,0,0.0,0,1,0.0,0.4,0.2,0.2,0.2
5471,0,858,277,18036,0,senatemajldr country go remove unqualified inexperienced incompetent amp cruel ever whitehouse senategop enable potus ignore amp lie covid19 vote joebiden save country amp economy cnn,5,3,0,45,www.cnn.com,"['senatemajldr', 'WhiteHouse', 'SenateGOP', 'POTUS', 'JoeBiden', 'CNN']",[],6,0,0,0,0,1,0,0,-0.7351,0,1,0.0,0.33,0.0,0.33,0.33
6033,0,3017,159,33501,0,fuck pagop cant win without suppression cheat national gop bad ever experienced 40 year voting dead party relies dirty trick hope go flame youll never recover gopcomplicittraitors,0,0,1,36,www.cnn.com,"['PAGOP', 'GOP']",['GOPComplicitTraitors'],2,1,0,0,0,0,0,0,-0.8858,0,1,0.2,0.1,0.2,0.1,0.4
14231,0,10959,11127,99294,0,arthurschwartz brhodes trump make peace deal didnt actually stop fight total failure every know business deal benefit trump,0,0,0,27,www.reuters.com,"['ArthurSchwartz', 'brhodes']",[],2,0,0,0,0,0,0,0,0.7409,0,1,0.0,0.25,0.0,0.38,0.38
2212,0,1148,380,4439,0,owengoodenkauf pollwatch2020 pattyarquette uh icymi kamalalies almost everything prosecutorial record maybe check fact prosecute bigbanks mortgage fraud amp ridiculous lincolnlie who gullible,0,0,1,35,www.nytimes.com,"['OwenGoodenkauf', 'PollWatch2020', 'PattyArquette']","['KamalaLies', 'LincolnLie']",3,2,0,0,0,0,0,0,-0.8885,0,1,0.0,0.67,0.0,0.33,0.0
9049,1,388,284,2426,0,doctor bidens covid task force think living past age 75 morally problematic joe 77 via westjournalism,0,0,0,21,www.westernjournal.com,['WestJournalism'],[],1,0,0,0,0,0,0,0,-0.4404,0,1,0.2,0.4,0.0,0.2,0.2
4063,0,48,3,3231,0,smell fear come puffy body realdonaldtrump senschumer speakerpelosi housedemocrats think speak million american tire bullshitstart investigation family start law maddow,1,0,1,41,www.aol.com,"['realDonaldTrump', 'SenSchumer', 'SpeakerPelosi', 'HouseDemocrats', 'maddow']",[],5,0,0,0,0,0,0,0,-0.4939,0,1,0.0,0.25,0.0,0.25,0.5
6368,0,476,134,28460,0,despite tepid support biden visceral dislike trump among president detractor wisconsin swing farm county suggests highly motivate vote tepid voter wont sorry,0,0,0,45,www.latimes.com,[],[],0,0,0,0,0,0,0,0,-0.1884,0,1,0.25,0.25,0.0,0.25,0.25
4202,1,932,757,30146,0,patpenn2 freelion7 enemyoftheleft lady2018cat walkawayaus briteeyes8 nfulmer0827 easterndmondbk foundinnv donnawr8 jessjackie50 bluehandrising marylene58 msspy007 gop realjameswoods realdonaldtrump thedemocrats anthonymentill4 oann judgejeanine marklevinshow govmikehuckabee tomfitton bill gate unveil quantum dot technology mark childrens skin scan vaccine compliance,3,5,0,46,dcdirtylaundry.com,"['PatPenn2', 'FreeLion7', 'EnemyOfTheLeft', 'Lady2018Cat', 'walkawayAUS', 'BriteEyes8', 'nfulmer0827', 'Easterndmondbk', 'FoundinNV', 'DonnaWR8', 'jessjackie50', 'BluehandRising', 'marylene58', 'MsSpy007', 'GOP', 'RealJamesWoods', 'realDonaldTrump', 'TheDemocrats', 'anthonymentill4', 'OANN', 'JudgeJeanine', 'marklevinshow', 'GovMikeHuckabee', 'TomFitton']",[],24,0,1,0,1,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1236,0,378,4616,2799,0,vice presidential candidate kamala harris mike penny tonight utah 9 pm well get primer howardu professor keneshiagrant 650 ldnont,3,3,0,30,www.cbc.ca,"['HowardU', 'keneshiagrant']",['ldnont'],2,1,0,0,0,0,0,0,0.2732,0,1,0.0,0.0,0.0,0.0,0.0
2699,0,2818,2507,1476,0,gop conservative defender operate accord narrow legalistic parse rulesdoing anything everything isnt expressly forbidden textthen rational response democrat samejbouie scotus,0,0,0,39,www.nytimes.com,"['GOP', 'jbouie']",['SCOTUS'],2,1,0,0,0,0,0,0,0.4082,0,1,0.0,0.0,0.0,1.0,0.0
17755,0,135,1154,108,0,perspective red slime lawsuit could sink rightwing medium voting machine company threaten highly dangerous case fox newsmax oan false claim system rig defeat president trump nytimes,0,0,0,35,www.nytimes.com,['nytimes'],[],1,0,0,0,0,1,0,0,-0.8858,0,1,0.11,0.44,0.0,0.22,0.22
6996,0,4710,4358,661,0,first response covid19 gop make sure get first class trip west coast,0,0,0,24,www.mercurynews.com,['gop'],['COVID19'],1,1,0,0,0,1,0,0,0.3182,0,1,0.0,0.17,0.0,0.33,0.5
7398,0,4,61,10140,0,frankamari2 realdonaldtrump gop cnn trump deserves win second term bidens election defeat cnn publish article president trump deserves win second term,0,0,0,29,www.cnn.com,"['FrankAmari2', 'realDonaldTrump', 'GOP']",[],3,0,0,0,0,0,0,0,0.6808,0,1,0.0,0.0,0.0,0.0,1.0
3174,0,846,250,93482,0,thorninurside_ reallyamerican1 senatemajldr gop sad evil concerned retain sliver power american people whove take brunt pandemic,2,1,0,34,www.businessinsider.com,"['ThornInUrSide_', 'ReallyAmerican1', 'senatemajldr', 'GOP']",[],4,0,0,0,0,1,0,0,-0.8176,0,1,0.25,0.0,0.0,0.5,0.25
3488,0,22,4,255,0,senatemajldr speakerpelosi realdonaldtrump stimulus 2020 politics party red blue business insider mitch mcconnell expect trump lose election economist say business insider,0,0,0,40,www.businessinsider.com,"['senatemajldr', 'SpeakerPelosi', 'realDonaldTrump']",[],3,0,0,0,0,1,0,0,0.0,0,1,0.11,0.33,0.11,0.22,0.22
4125,0,1953,2408,7698,0,extreme corrupt gop go start answer question ivanka use father office benefit personal company corrupt illegal trumpcorruption,0,0,0,31,apnews.com,['GOP'],['TrumpCorruption'],1,1,0,1,0,0,0,0,-0.1531,0,1,0.0,1.0,0.0,0.0,0.0
1673,0,69,108,1269,0,kamala harris put via usatoday joke go show twist medium word lie come mouth dems eff ridiculous excuse justification,0,0,1,52,www.usatoday.com,['USATODAY'],[],1,0,0,0,0,0,0,0,-0.0,0,1,0.33,0.0,0.17,0.5,0.0
13625,0,27,10,1320,0,yes trump pardon risky move wont protect prosecution could via yahoo yeah moron realdonaldtrump see challenged sc housegop senategop senatedems housedemocrats guilty loser,0,0,1,43,news.yahoo.com,"['Yahoo', 'realDonaldTrump', 'HouseGOP', 'SenateGOP', 'SenateDems', 'HouseDemocrats']",[],6,0,0,1,0,0,0,0,-0.6067,0,1,0.0,0.25,0.25,0.38,0.12
13314,1,5209,4895,2061,0,letter president trump enter battle mr president god help perish perish via gatewaypundit,1,0,0,26,www.thegatewaypundit.com,['gatewaypundit'],[],1,0,0,0,1,0,0,0,0.296,0,1,0.0,0.0,0.0,0.0,1.0
12997,1,3412,4669,15852,0,would make cherry top cake genflynn get pardon thanksgiving,47,7,0,24,breaking911.com,['GenFlynn'],[],1,0,1,0,0,0,0,0,0.4767,0,1,0.0,0.25,0.0,0.5,0.25
275,0,4868,1194,27172,0,realdonaldtrump trump gop extreme rightwing radical attack activist belong american tradition express dissent work correct injustice threat nation american describe patriot accuse american treason,0,0,0,42,www.washingtonpost.com,"['realDonaldTrump', 'GOP']",[],2,0,0,0,0,0,0,0,-0.9313,0,1,0.0,0.43,0.14,0.14,0.29
3619,0,6905,6549,294558,0,nice vote trump go fun legal reckon await donald trump loses election cnnpolitics,0,0,0,24,www.cnn.com,[],[],0,0,0,0,0,0,0,0,0.6908,0,1,0.0,0.0,0.33,0.17,0.5
7094,1,11157,10959,6,0,donald trump jr fire first go fake news paul ryan tech giant weakkneed republican video via gatewaypundit,3,2,0,23,www.thegatewaypundit.com,['gatewaypundit'],[],1,0,0,0,1,0,0,0,-0.6705,0,1,0.0,0.0,0.0,0.33,0.67
10770,0,942,4262,37344,0,dont vote guy youll curse could interest new approach campaign ad,7,0,0,20,www.rightwingwatch.org,[],[],0,0,0,0,0,0,0,0,-0.128,0,1,0.0,0.0,1.0,0.0,0.0
12385,0,2198,2793,3440,0,trump represent honesty u leader try hide speaks truth power clarity washington want obscure ugly angry unmasked misogynist racist u hypercapitalism,1,0,0,40,www.opendemocracy.net,[],[],0,0,0,0,0,0,0,0,-0.5859,0,1,0.5,0.17,0.0,0.17,0.17
12328,0,7783,7451,26987,0,gop elect member start call enough already miss heavy hitter become clear time arrive make choice decide approach likely enhance political career,6,3,0,44,www.nytimes.com,[],[],0,0,0,0,0,0,0,0,0.25,0,1,0.14,0.29,0.0,0.57,0.0
2632,0,45,53,22400,0,stop religious cult handmade american oppose amy coney barretts confirmation trump supreme court pick appear senate senategop gop senatedems speakerpelosi senschumer kamalaharris ewarren sensanders senatemajldr via yahoo,0,0,0,33,news.yahoo.com,"['senategop', 'gop', 'senatedems', 'SpeakerPelosi', 'SenSchumer', 'KamalaHarris', 'ewarren', 'SenSanders', 'senatemajldr', 'Yahoo']",[],10,0,0,1,0,1,0,0,0.34,0,1,0.0,0.33,0.0,0.33,0.33
16506,0,400,81,12922,0,know russian amp trump sad outcome gop treasonparty congress ban anonymous shell company long campaign anticorruption group,0,0,0,26,www.washingtonpost.com,['gop'],['TreasonParty'],1,1,0,0,0,1,0,0,-0.7717,0,1,0.0,0.17,0.0,0.33,0.5
13383,1,5544,5150,14559,0,georgia lawsuit witness testifies use different paper counterfeit ballot watermark solid grey instead transparent 100 joe biden,0,0,0,24,www.thegatewaypundit.com,[],[],0,0,0,0,0,0,0,0,-0.0258,0,1,0.0,0.5,0.0,0.5,0.0
16501,0,1295,903,84550,0,think therickwilson write article year ago see gop housegop senategop oann foxnews rsbnetwork trump etc go seditious way completely sicken even traitorous,0,0,0,45,www.rollingstone.com,"['TheRickWilson', 'GOP', 'HouseGOP', 'SenateGOP', 'OANN', 'FoxNews', 'RSBNetwork']",[],7,0,0,0,0,0,0,0,-0.7089,0,1,0.0,0.0,0.0,0.0,1.0
329,0,481,225,3104,0,conmcin friedrichsmith politico consider palestine get big middle finger country work israel id say trump bragging right,0,0,0,27,www.washingtonpost.com,"['conmcin', 'FriedrichSmith', 'politico']",[],3,0,0,0,0,0,0,0,0.0,0,1,0.0,0.4,0.0,0.2,0.4
14222,0,323,155,29279,0,mmpadellan gop reason afraid mailin vote 19962018 election switch allmail voting increase voter 1829 tiny uptick vote 07 go democratic candidate well within margin statistical error,0,0,0,45,www.sciencemag.org,"['mmpadellan', 'GOP']",[],2,0,0,0,0,0,0,0,0.1779,0,1,0.0,0.5,0.0,0.5,0.0
13509,0,7593,7419,58014,0,donor give 25 million protrump group look election fraud want money back disappoint result via businessinsider,0,0,0,24,www.businessinsider.com,['businessinsider'],[],1,0,0,0,0,0,0,0,-0.7351,0,1,0.0,0.33,0.0,0.33,0.33
