,questionable_domain,user_friends_count,user_followers_count,user_favourites_count,user_verified,description,favorite_count,retweet_count,contains_profanity,HQ,HNQ,MQ,MNQ,text_size,word_count,url,sentiment_analysis
11101,0,79920,81561,5674,0,shes thing stand presidentelect biden formal start transition feel like shes nowin terrible situation obstacle presidentelect joe biden formal start usnews usrc,1,2,0,0,0,0,0,303,52,https://t.co/0dHFPlWLkJ,-0.4767
11102,0,3157,3777,13738,1,great example read first piece series danielahanley need ftc tackle right repair,5,0,0,0,0,0,0,149,27,https://t.co/RurBv6F3iX,0.6249
11103,0,0,0,354,0,kimguilfoyle realdonaldtrump gop save grump nonsensical contradictory rant insanity defense criminal trial grump lose 2020 indict 2021,0,0,0,0,0,0,1,204,31,https://t.co/XPQbH9iBjP,-0.872
11104,0,1728,578,45443,0,bad rest gop rnc housegop senategop senatemajldr gopleader lindseygrahamsc johncornyn senatorlankford could follow gop donor lead tell trump enough gop donor trump lose country need move,0,0,0,0,0,0,1,276,40,https://t.co/8zGn1BqBiS,-0.7351
11105,0,0,0,354,0,rodneylake2 realdonaldtrump save grump nonsensical contradictory rant insanity defense criminal trial grump lose 2020 indict 2021,0,0,0,0,0,0,1,197,30,https://t.co/XPQbH9iBjP,-0.872
11106,0,708,6300,898,1,two dozen reporter photojournalist usa today network atlantic group ask 56 voter across northeast vote,0,0,0,0,0,0,0,172,27,https://t.co/s2ahm4czlw,0.0
11107,1,1054,348,3405,0,smartmatic director admit 2017 system able create least million phantom vote year venezuela election via gatewaypundit,0,0,0,0,0,1,0,187,29,https://t.co/39eN6sPpSH,0.4404
11108,0,0,0,354,0,boltisbadd realdonaldtrump save grump nonsensical contradictory rant insanity defense criminal trial grump lose 2020 indict 2021,0,0,0,0,0,0,1,196,30,https://t.co/XPQbH9iBjP,-0.872
11109,0,4,14,383,0,dustinvandebun1 bidens_girl see spamask 50 time answer every time gop plaguecarrying geezer sick trumpvirus vote break senate tie shes kick trump doesnt stop matter cry,1,0,1,0,0,0,0,308,59,https://t.co/1iDjizAAAK,0.0176
11110,0,4,14,383,0,dustinvandebun1 rachels_ratchet see spamask 50 time answer every time gop plaguecarrying geezer sick trumpvirus vote break senate tie shes kick trump doesnt stop matter cry,0,0,1,0,0,0,0,312,59,https://t.co/1iDjiziZJc,0.0176
11111,0,4,14,383,0,dustinvandebun1 alxindia see spamask 50 time answer every time gop plaguecarrying geezer sick trumpvirus vote break senate tie shes kick trump doesnt stop matter cry,0,0,1,0,0,0,0,305,59,https://t.co/1iDjiziZJc,0.0176
11112,0,216,43,2565,0,charrisazrep dougducey realdonaldtrump gop joebiden ducey spine real mandate stuck behind kochgoldwater chamber,2,0,0,0,0,0,1,184,28,https://t.co/OFrBKhS5HZ,-0.25
11113,0,1689,20,469,0,ridiculous cnn speaks georgia voter trump campaign falsely accuse cast ballot dead woman,0,0,0,0,0,0,0,152,26,https://t.co/j4zBLDEdIi,-0.8225
11114,0,1320,360,3623,0,bipartisan panel michigan large county unanimously certify presidential result tuesday night 11172020 certify michigan vote,0,0,0,0,1,0,0,176,25,https://t.co/OXu3w8M6BN,0.0
11115,1,4977,4080,17487,0,bidens texas political director accuse illegal ballot harvest texas supreme court realdonaldtrump donaldjtrumpjr erictrump gopleader senatemajldr repmarkmeadows dbongino davidjharrisjr breitbartnews oann yourlibertynews gatewaypundit,0,0,0,0,0,1,1,280,29,https://t.co/PL6cFVkAf2,-0.2023
11116,0,3385,4127,6126,1,progressive group biden reject applicant view cozy corp america blacklatino lobbyist mount counteroffensive argue prohibition could limit diversity executive branch,1,0,0,0,0,0,0,250,37,https://t.co/N5OFVYkI7V,-0.6249
11117,0,4577,4377,33857,0,oscarswild1 ingersolrobert jamesrider3 truthstorm17 spurglyd climatepatriot itstheatmospher zombiepiano andrewemcameron jamz129 derrickbrunton2 4timesayear climatehope2 fchecker76 craigthomler lordhiver melodymac51 lionstrike5 mark_a_lunn aussie000050 cjwcjw glinch72 bradvictor6 geko214 electropig equi_noctis jbalsich joetheatheist htservadac ricksheatcool rustyaway feynmanfreaky aanthanurdc ataraxisfinch iluvco2 amilitantagnost doom37455413 sart26409389 _42________ ozwino article3s bitakarma disorderdipolar blknwhtkat janineyve follz1 dhaessel0 realdonaldtrump joebiden projection found 1577 trump 1100 biden gon change nuffin,3,0,0,0,0,0,1,736,69,https://t.co/HnJs0HbWGn,0.0
11118,0,4979,3199,136285,0,housedemocrats senatedems need address repkatieporter federal funding stream texas relies stock equipment cut almost half since 2004,0,0,0,0,0,0,1,212,33,https://t.co/oQQ4f37ahz,-0.2732
11119,0,3339,56141,8614,1,mta budget cut would devastate thousand essential worker depend subway amp bus top 9000 transit worker would work need heroesact stop drag foot senategop senatemajldr,22,10,0,0,0,0,1,280,47,https://t.co/n8BmYKJa2J,-0.8176
11120,0,4625,4482,55557,0,official charge signing bidens win reportedly afraid multiple level via yahoo afraid job get hell let someone actual ball job,0,1,0,0,0,0,0,228,44,https://t.co/YyG1rcnzw0,-0.2023
11121,1,4900,4954,80239,0,dreadful headline two republican force certify vote doxxed child threaten werent sham concede terrorise,10,4,0,0,0,0,0,242,36,https://t.co/KarZrQ7dGw,-0.2973
11122,0,267,288,1471,0,average age president congressional leadership 79 let people order table theyre leave restaurant put young progressive leader position power,5,2,0,0,0,0,0,246,41,https://t.co/JgKgvCf8Nh,-0.0516
11123,0,3749,467,7049,0,cannabis stock soar bidens win morningstars chief market strategist told 2 still undervalue say industry wellpositioned gain year late businessinsider,18,14,0,0,0,0,0,273,45,https://t.co/hAO2YISrcD,0.802
11124,0,4845,2167,136087,0,craigmelvin help think ivanka bragging father president donald trump knew january 2020 deadly virus america yet fail address call nothing flu hoax disappear like miracle,5,0,0,0,0,0,0,310,54,https://t.co/C4cmqey3n1,0.8467
11125,0,1145,9616,340,1,someone let web team cnn know picture patrickmurphyfl section patrickmurphypa,0,0,0,0,0,0,1,156,25,https://t.co/tU4EDIgHDx,0.0
11126,0,970,30,153,0,senatorloeffler case 108m dead 250000 trump fam doesnt lose ur job get evicted4closed starve get sick amp life amp 1 theyd grab 1 perdueloeffler right donald,0,0,1,0,0,0,0,256,48,https://t.co/EO7FPOvl0F,-0.8497
11127,0,213,3,4408,0,gsaemily emily terrible situation life lose due purposeful complicate negligence signtheletter doyourjobemily,0,0,0,0,0,0,0,179,25,https://t.co/XxPConFklj,-0.7003
11128,0,1384,1234,14848,1,quid pro quo eye pelosi clyburn keep position fall line unopposed democracy farce,0,0,0,0,0,0,0,152,25,https://t.co/Z58zjWcUe7,-0.4019
11129,0,1,0,12,0,republican think georgia intraparty feud could bad omen gop future state via yahoo see realdonaldtrump doesnt get way fire stand waydictatorship senategop create dictator grow ball,0,0,0,0,0,0,1,276,49,https://t.co/GKZcgAvR8G,-0.4145
11130,0,445,1063,5188,0,tire hearing senategop wait trump accept election result trample state federal law countless frivolous lawsuit coward weakling time,0,0,0,0,0,0,1,247,42,https://t.co/5rmWrCbbfu,-0.5574
11131,0,59,11,1325,0,ridiculous cnn speaks georgia voter trump campaign falsely accuse cast ballot dead woman,0,0,0,0,0,0,0,151,26,https://t.co/XnpF8CrcdP,-0.8225
11132,1,164,1592,319,0,blm supporter threw firework trump supporter ate dinner knifewielding woman taunt fan violent dc clash medium accuse ignore violence blmantifaterroriststhugs blmburnlootmurder blmareracists,0,0,0,0,1,0,0,273,37,https://t.co/EEpDS40Xfh,-0.7783
11133,0,833,186,35227,0,trump dead set fight electionfraud claim even entire team despondent think help 2024 report say smartnews,0,0,0,0,1,0,0,187,31,https://t.co/9IadnjhSpn,-0.8074
11134,0,808,421,516,0,instead show something hasnt see republican precinct timeselfrespect sadly corrupt gutless gop senatemajldr senategop housegop gopleader day via,0,0,0,0,0,0,1,229,35,https://t.co/FWAe8DP1Kg,-0.4215
11135,0,1008,10723,16714,0,addition intrinsic obstacle passing legislation constitutional design major initiative extraconstitutional requirement consensus two ostensibly oppose party great system,4,0,0,0,0,0,0,257,36,https://t.co/HhCcHJkXzj,0.6486
11136,0,4984,1896,62620,0,stimuluscheck stimuluspackage gop housefloor senatefloor realdonaldtrump senatemajldr stimulus check eligibility different second time around know,0,0,0,0,0,0,1,221,27,https://t.co/Kei3upWHXg,0.0
11137,0,6797,6178,39177,0,gsa emily murphy struggle weight election shoulder stop pity party moron amp sign damn transition paper murphybreakdown,35,3,1,0,0,0,0,225,34,https://t.co/Ile9WCBHBb,-0.836
11138,0,1840,415,29290,0,senrobportman realdonaldtrump responsible 250000dead american fail leadership texas run place put body,6,3,0,0,0,0,1,182,26,https://t.co/8nKVd47ABe,-0.296
11139,0,1855,11841,9038,0,gop conduct election shameful last night attempt disenfranchise detroit blatant attempt suppress vote black american new low shame gop accept trump attack democracy,14,7,0,0,0,0,1,271,46,https://t.co/J2gzXCtlV5,-0.836
11140,0,1171,1659,525421,0,bar something unforeseen president trump leave white house january probably retain grip politics,0,0,0,0,0,0,0,175,28,https://t.co/5xCWSKGZGD,-0.0516
11141,0,62,23,33,0,realdonaldtrump clear whether trump campaign intentionally unintentionally mixed living deborah jean christiansen amp decease deborah jean christiansen regardless motive president team falsely allege crime occur,0,0,0,0,0,0,1,300,44,https://t.co/V7Glhh7TW5,-0.2263
11142,0,1320,584,3056,0,hshaban heatherthomasaf reality tv culture medium euphemizes complicit legitimize illegitimate amp normalize pathology abuse rivet deadly trauma wild ride,12,4,0,0,0,0,0,213,26,https://t.co/0NoiBsOReM,-0.7906
11143,1,289,178,8900,0,quite child molester antifa blm child molester violent black life matter goon brutally beat innocent trump supporter unconscious dc child sex offender via gatewaypundit,0,0,1,0,0,1,0,231,36,https://t.co/35Mqm447W7,-0.932
11144,0,4418,4639,351006,0,txeconliberty johncornyn republican plan continue enrich antiscience propaganda amp wholesale destruction life planet earth honeybee extinct forever go less 15 year people continue vote corrupt republican,1,0,0,0,0,0,1,309,46,https://t.co/1At4BgPga9,-0.6908
11145,0,642,635,50662,0,find increasingly uninterested story like thismore undoubtedly emerge within yearsabout politician deeply person force trump admins bidding,1,0,0,0,0,0,0,248,40,https://t.co/YCqOMT4gE2,0.3612
11146,0,120,111,1103,0,bad trump exile remain force gop threat bidens politics unity,0,0,0,0,0,0,0,133,27,https://t.co/e3V5bOSTeW,-0.7845
11147,0,1017,383,22315,0,bit mislead defer independent investigation find terrible nonetheless anyway huge grain salt transition news biden hope avoid divisive trump investigation prefer unity,2,0,0,0,0,0,0,274,42,https://t.co/MfkBPCwrgY,-0.3182
11148,0,2253,288,80211,0,votemarsha kst2424 gopchairwoman gop realdonaldtrump marsha blackburn nra favorite comment sohn nra russia link tie blackburn,2,0,0,0,0,0,1,215,32,https://t.co/6QPRe0ws0S,0.4588
11149,0,282,261,344,0,oh poor lil trump loser pathetic little girl keep waste money tool cnn trump campaign seek partial recount wisconsin via googlenews,0,0,0,0,0,0,0,188,30,https://t.co/IMrFTvmBUU,-0.9142
11150,0,2223,759,26107,0,trump plan sell arctic oil lease challenge new york time president destroy america direction grain power call traitor wake american,1,2,0,0,0,0,0,243,42,https://t.co/Wm3a4RX2ZE,-0.4939
11151,0,2762,2278,77106,0,yes gsaemily trumpers mad every day delay mean less time biden adm get grip pandemic people like let people emily break oath loyalty constitution shame,0,0,0,0,0,0,0,277,49,https://t.co/9fkAn12lhR,0.0258
11152,0,1013,50,3172,0,realdonaldtrump ridiculous cnn speaks georgia voter trump campaign falsely accuse cast ballot dead woman,0,0,0,0,0,0,1,168,27,https://t.co/4Re1Pf2cod,-0.8225
11153,0,691,239,2016,0,analysis cybersecurity 202 fire cisa chief leaf trump unchecked make false claim election fraud oust christopher krebs wont reverse president loss,0,0,0,0,0,0,0,205,31,https://t.co/ZiUHAVzL5m,-0.6414
11154,0,2482,1861,37204,0,long detailed article seem doubtful much accountabilitygoing trump lie dereliction duty secret foreign deal abuse power felony crime work hard accept hard,0,0,0,0,0,0,0,304,52,https://t.co/ss3cCez1jR,-0.9153
11155,0,422,123,18680,0,therabbithabbit saracarterdc sidneypowell1 joebiden actually another bill kill gop safeact seem remedy problem trump whine see,0,0,0,0,0,0,1,225,34,https://t.co/Dw72gluqy3,-0.872
11156,0,3867,4080,26523,0,gop acknowledge result wait king accept trump like truth difficulty admit defeat require everyone agree even wrong know,1,0,0,0,0,0,1,257,45,https://t.co/ahWtY9ii8F,0.296
11157,0,1555,669,18917,0,aroolutayo thedemocrats joebiden bidens record show otherwise amp obama use corrupt republican bailout scheme enrich wall street 1 citizen lose home fell poverty bidenobama make inequality worsegt,0,0,0,0,0,0,1,279,43,https://t.co/1k7B3zpvk3,-0.7506
11158,0,150,41,450,0,another donkey compare happen happen 2000 need find courage start transition process terrible situation inside government bureaucrat pressurefilled decision delay transition,1,0,0,0,0,0,0,280,45,https://t.co/iZh9Lt5gN1,-0.296
11159,0,551,15474,415,1,trump admins failuretolead covid devastate impact 250000 american covid amp economic recovery slow housedemocrats commit get american crisis republican must step,11,4,0,0,1,0,1,279,42,https://t.co/lTmMEdF1Og,-0.7906
11160,0,374,12,1815,0,elizashapiro long least show true self dream primarying kamalaharris nytimes worth revive,2,0,0,0,0,0,1,181,31,https://t.co/k7cwdwKkIw,0.7964
11161,0,609,29,560,0,stevekrak megynkelly flurry activity twitter account trump retweeted message game show host chuck woolery claimed everyone lie coronavirus part plot sabotage economy hurt trump reelection campaign,0,0,0,0,0,0,0,296,48,https://t.co/M1jVzBTozg,-0.7783
11162,0,2,3,947,0,realdonaldtrump department homeland security cybersecurity infrastructure security agency national association state election director described election secure american history,0,0,0,0,0,0,1,250,34,https://t.co/4GbJKNKU6l,0.7351
11163,0,1750,1269,6293,0,gop desperate much crookedkelly aka insidertraitor kloeffler appoint senator greedily make money georgian get sick amp covid19 bought 25m jet dime vote reverendwarnock flipthesenateblue,1,0,0,0,1,0,1,308,45,https://t.co/eAKDuQIC1c,-0.8176
11164,1,317,205,4074,0,davidshafer sidneypowell1 patriot rt llinwood marklevinshow realdonaldtrump 400 elctoral vote 70 vote,0,0,0,0,0,1,1,183,24,https://t.co/OT0m6G4BIu,0.0
11165,1,57,68,2553,0,11182020 georgia poll worker say found pristine batch ballot go 98 joe biden recount,0,0,0,0,0,0,0,142,24,https://t.co/wXWfCnH811,0.0
11166,0,5936,5436,11200,0,shut fuc day tire lie conspiracy theory go away lose trumpliedpeopledied trump claim michigan election board viciously harass certify biden vote detroit via yahoo,0,0,0,0,0,0,0,292,47,https://t.co/0pGNnofaDg,-0.891
11167,0,5,21,11306,0,housegop senategop senatemajldr lindseygrahamsc jim_jordan gop usagbarr realdonaldtrump continue pout anger tweet golf american leader surpasses 250000 coronavirus death virus mortality rate surge smartnews,0,0,0,0,1,0,1,275,37,https://t.co/EHwQqSidxv,-0.8225
11168,0,72,63,1679,0,senatemajldr challenge democratic stimulus package youre challenge narcissistic realdonaldtrump waste million frivolous election lawsuit country suffers gop enablers,0,0,0,0,0,0,1,249,34,https://t.co/ByKUGat2yB,-0.7351
11169,0,4419,4640,350987,0,gop trump supply chain fiasco kill hundred thousand american hire incompetent soninlaw jared amp friend decide go thing official say refer president soninlaw cost week,19,7,0,0,0,0,1,289,49,https://t.co/gXdyyu7zCM,-0.836
11170,0,122,187,9718,0,senatorrisch mikecrapo still doubt trump turn functional dictator absolutely check power anything plea gopbetrayedamerica,1,1,0,0,0,0,0,218,33,https://t.co/ftsUYvXqP9,-0.3612
11171,0,927,778,41508,0,housegop barr trump ag represent caterpillar federal criminal investigation week barr nominate justice official told investigative team active criminal probe caterpillar action case,0,2,0,0,0,0,1,290,46,https://t.co/5qp52IgZkJ,-0.1779
