,questionable_domain,user_friends_count,user_followers_count,user_favourites_count,user_verified,favorite_count,retweet_count,contains_profanity,word_count,mentions_count,hashtags_count,contains_bad_url,contains_good_url,contains_bad_mentions,contains_good_mentions,contains_bad_hashtags,contains_good_hashtags,sentiment_analysis
14827,1,6603,6321,3857,0,1,1,0,32,1,3,1,0,0,0,0,0,0.8268
13749,0,5001,4134,13938,0,14,0,0,24,1,0,0,0,0,0,0,0,-0.3818
7276,1,688,224,10893,0,0,0,0,33,0,0,0,0,0,0,0,0,-0.4215
14122,0,377,3979,1582,0,0,0,0,23,0,0,0,0,0,0,0,0,-0.8074
7095,0,840,468,13411,0,1,0,0,25,0,0,0,0,0,0,0,0,-0.4939
2314,0,46260,53685,122578,0,12,6,0,35,1,0,0,0,0,0,0,0,0.5413
5787,0,4394,4246,61587,0,4,3,0,37,0,0,0,0,0,0,0,0,-0.3182
2242,0,764,133,26008,0,1,0,0,34,2,0,0,1,0,0,0,0,-0.2023
5591,0,3427,5755,24889,0,2,1,0,43,1,2,0,0,0,0,0,0,-0.6369
3388,0,4999,1293,978,0,0,0,0,45,0,0,0,0,0,0,0,0,-0.6369
10812,0,949,42,10800,0,0,0,0,38,1,1,0,1,0,0,0,0,0.4215
16228,0,1453,617,42269,0,0,0,1,41,2,3,0,0,0,0,0,0,-0.8316
11969,0,1553,1098,47494,0,0,0,0,47,3,3,0,1,0,0,0,0,-0.4767
2339,0,5000,1018,2957,0,0,0,0,45,0,0,0,0,0,0,0,0,0.3832
9514,0,219,139,188,0,0,0,0,25,3,1,0,1,0,0,0,0,0.0
5783,0,215,201,3220,0,0,0,0,30,0,0,0,0,0,0,0,0,-0.8555
496,0,4998,3029,50639,0,0,0,0,37,1,0,0,1,0,1,0,0,-0.0258
2008,0,85,19,290,0,0,0,0,44,1,1,0,0,0,0,0,0,-0.4588
5811,0,7691,8088,63156,0,8,8,0,43,2,0,0,1,0,0,0,0,-0.2732
16197,0,2517,2384,51488,0,11,1,0,33,0,0,0,0,0,0,0,0,0.1027
13266,1,47233,53314,192701,0,537,308,0,42,0,3,0,0,0,0,0,0,0.8176
11682,0,55234,56060,243435,0,5,2,0,24,0,0,0,0,0,0,0,0,-0.802
111,0,699,341,24271,0,1,0,0,43,1,0,0,0,0,0,0,0,0.6553
4397,0,8539,10192,16083,0,0,0,0,32,3,0,0,0,0,0,0,0,-0.8225
14402,0,3249,901,3487,0,0,0,0,26,1,0,0,0,0,0,0,0,0.1779
374,0,1632,1814,54071,0,0,1,0,25,0,0,0,0,0,0,0,0,-0.7579
2757,0,6576,12155,186,0,1,0,0,42,2,1,0,0,0,0,0,0,-0.7902
8385,0,956,29,153,0,0,0,1,37,2,0,0,0,0,0,0,0,-0.8497
5763,0,210,289,25293,0,0,0,1,35,4,9,0,0,0,0,0,0,-0.9136
2473,0,4228,3319,49411,0,0,0,0,21,3,0,0,0,0,0,0,0,-0.4019
4009,0,5410,5009,110208,0,0,0,0,36,0,1,0,0,0,0,0,0,-0.5106
6815,0,2594,1027,37127,0,0,0,0,33,1,3,0,0,0,0,0,1,0.3182
16478,0,5361,5407,10698,0,0,0,0,39,4,0,0,0,0,0,0,0,-0.3818
9976,1,196203,254522,3725,0,2,3,0,39,1,2,1,0,0,0,0,0,0.7184
5966,1,107,30,198,0,1,0,0,25,2,0,0,0,0,0,0,0,0.6249
8794,1,951,266,228,0,0,0,0,24,1,0,0,0,1,0,0,0,-0.296
6649,0,558,917,19320,0,0,0,0,34,2,0,0,0,0,0,0,0,0.6914
6087,0,6107,6112,85324,0,1,0,0,57,11,3,0,1,0,1,0,0,-0.4404
14059,0,4210,2355,181974,0,2,0,0,30,9,0,0,0,0,0,0,0,-0.5423
10801,0,1042,1145,15390,0,0,0,0,31,14,0,0,0,0,1,0,0,-0.5994
11148,0,2253,288,80211,0,2,0,0,26,5,0,0,0,0,0,0,0,0.4588
13351,1,976,1004,5530,0,0,0,0,32,0,0,1,0,0,0,0,0,0.4939
15293,0,506,50211,5571,0,8,1,0,21,1,0,0,0,0,0,0,0,0.0
8282,1,4,6,188,0,1,0,0,30,8,0,0,0,0,1,0,0,-0.4019
17549,0,2834,2186,69238,0,1,2,0,37,1,1,0,0,0,0,0,0,-0.4215
9944,0,16645,17588,0,0,1,1,0,51,0,0,0,0,0,0,0,0,-0.6705
1134,0,1189,160,17667,0,0,0,0,41,5,0,0,1,0,0,0,0,-0.8126
14748,0,410,3195,13,0,4,0,0,44,5,0,0,0,0,1,0,0,0.296
15837,1,5559,5054,18893,0,1,1,0,34,1,0,0,0,1,0,0,0,-0.25
17791,0,71,19,7387,0,0,0,0,27,1,4,0,0,0,0,0,0,-0.7184
17616,0,45,76,28308,0,1,0,0,29,2,0,0,0,0,0,0,0,-0.5719
700,0,34531,33505,261839,0,2,2,0,24,0,0,0,0,0,0,0,0,-0.5892
15312,0,97,14,2240,0,0,0,1,53,2,0,0,0,0,0,0,0,-0.9698
14125,0,42,14,340,0,2,0,0,25,5,0,0,0,0,0,0,0,-0.4767
5189,0,24,2,151,0,0,0,0,20,0,1,0,0,0,0,0,0,0.0
11539,0,431,99,7907,0,2,0,0,21,5,0,0,0,0,0,0,0,0.7579
17742,0,2765,1288,3768,0,0,0,1,32,2,0,0,1,0,0,0,0,-0.9328
13026,0,497,481,7560,0,0,0,0,32,0,0,0,0,0,0,0,0,-0.8074
5720,1,936,761,30143,0,2,1,0,27,24,0,1,0,1,0,0,0,0.0
169,0,1014,30,166,0,0,0,0,22,2,0,0,0,0,1,0,0,-0.8402
3236,0,519,872,26758,0,2,0,0,21,2,0,0,0,0,1,0,0,0.0
5540,1,4675,4530,67,0,0,0,1,27,0,0,0,0,0,0,0,0,-0.1531
2688,0,3293,1649,27644,0,0,0,0,47,1,0,0,0,0,0,0,0,-0.7533
9473,0,5402,5068,64286,0,0,0,0,34,2,0,0,0,0,0,0,0,0.0186
8346,0,1879,1556,21082,0,0,0,0,22,1,0,0,0,0,0,0,0,-0.4215
678,1,136,147,37051,0,0,0,0,20,1,0,0,0,1,0,0,0,-0.7269
16888,0,5000,2296,86437,0,0,0,0,20,0,0,0,0,0,0,0,0,-0.25
10719,0,781,226,14321,0,1,0,0,33,4,0,0,0,0,0,0,0,-0.926
16914,0,601,114,17780,0,0,0,0,37,10,0,0,0,0,1,0,0,-0.4664
9994,1,425,311,2347,0,0,0,0,33,1,0,0,0,1,0,0,0,0.0
5160,1,1093,659,19555,0,1,0,0,20,1,0,0,0,0,0,0,0,0.0
8625,1,1443,1448,7797,0,1,0,0,29,0,0,0,0,0,0,0,0,-0.6124
9184,0,1678,1190,138,0,0,0,0,42,7,0,0,0,0,0,0,0,-0.34
1483,0,3870,2149,6922,0,20,16,0,26,16,0,0,0,0,1,0,0,0.0
8098,0,15,3,336,0,0,0,0,29,3,0,0,0,0,1,0,0,-0.4767
5727,0,165,83,18230,0,0,0,0,43,2,1,0,0,0,0,0,0,0.1043
9689,0,528,175,16735,0,1,0,0,43,2,1,0,0,0,1,0,0,0.6908
12420,0,753,128,19305,0,0,0,0,30,9,3,0,1,0,1,0,0,-0.802
15447,0,0,1,3,0,0,0,1,28,7,0,0,1,0,1,0,0,-0.5362
7096,0,2838,1966,597,0,0,0,0,34,1,0,0,0,0,0,0,0,0.7964
8116,0,429,8942,7245,0,1,0,0,39,0,0,0,0,0,0,0,0,0.5106
15997,0,910,433,24341,0,0,1,0,37,3,1,0,0,0,0,0,0,-0.891
15865,0,3750,1148,48457,0,0,0,0,33,0,0,0,0,0,0,0,0,-0.1027
2126,1,21523,22575,51886,0,1,0,0,25,0,0,0,0,0,0,0,0,0.2732
1423,1,463,352,39889,0,0,0,0,26,0,0,1,0,0,0,0,0,-0.5267
12333,0,138,21203,18481,1,8,2,1,43,0,0,0,0,0,0,0,0,-0.7351
1690,0,6,2,183,0,0,0,0,46,1,0,0,1,0,0,0,0,-0.8176
12585,0,132,71,1934,0,3,0,0,28,0,0,0,0,0,0,0,0,-0.3818
12899,0,29174,31895,113740,0,0,0,0,30,0,0,0,0,0,0,0,0,0.8807
16142,0,4494,10080,417983,0,11,1,0,42,0,0,0,0,0,0,0,0,-0.0258
9777,0,3374,2500,5671,0,0,0,0,41,1,0,0,1,0,0,0,0,-0.6486
12724,0,252,15,2265,0,0,0,0,51,2,0,0,0,0,0,0,0,0.7579
16198,0,38,3,29,0,0,0,0,46,1,0,0,0,0,1,0,0,-0.7506
4268,0,428,105,13491,0,0,0,0,23,0,7,0,0,0,0,0,0,0.2732
9778,0,1456,127308,5955,0,903,240,0,31,0,0,0,1,0,0,0,0,-0.5423
12416,0,97,3,0,0,0,0,0,24,1,0,0,1,0,0,0,0,-0.5106
13637,0,1515,654,8728,0,2,0,0,44,1,0,0,1,0,0,0,0,-0.6312
14091,0,613,235,13640,0,0,0,0,29,2,0,0,0,0,0,0,0,0.6249
7180,0,8822,8821,338361,0,4,3,0,43,2,0,0,1,0,0,0,0,-0.8316
6306,0,3231,1075,10981,0,0,0,0,31,4,0,0,0,0,0,0,0,-0.257
11495,0,72,7,73,0,0,0,0,50,9,0,0,0,0,0,0,0,0.7096
15862,0,1024,59098,9208,1,0,1,0,35,0,0,0,0,0,0,0,0,-0.7717
12584,0,2910,32856,10356,1,37,8,0,44,2,0,0,0,0,0,0,0,0.743
7976,1,2254,2143,7717,0,0,0,0,25,1,0,0,0,1,0,0,0,-0.6486
15818,1,1764,1243,8799,0,0,0,0,34,1,0,0,0,1,0,0,0,-0.25
11652,0,18,10,604,0,0,0,0,32,0,0,0,0,0,0,0,0,-0.6705
14412,0,20282,20016,386730,0,2,1,0,43,1,0,0,0,0,0,0,0,-0.8658
12337,0,4872,1069,3632,0,3,2,0,24,0,0,0,0,0,0,0,0,0.5423
9002,0,424,89,19551,0,0,0,0,24,1,0,0,0,0,0,0,0,0.2023
3171,0,3966,891,10883,0,0,0,0,25,2,0,0,0,0,0,0,0,-0.6369
12315,0,22116,24105,219260,0,5,1,1,34,0,0,0,0,0,0,0,0,0.8382
10258,0,1234,1315,36735,0,0,0,0,45,4,0,0,0,0,0,0,0,-0.8481
16457,0,1224,331,14564,0,0,0,0,26,13,0,0,0,0,0,0,0,0.0
13957,0,194,1744,34682,0,11,1,1,22,0,0,0,0,0,0,0,0,-0.7351
15857,0,21,7,398,0,0,0,0,26,1,1,0,0,0,0,0,0,-0.9287
2261,0,2582,1171,76579,0,1,0,0,42,3,0,0,0,0,0,0,0,0.8885
4250,0,837,843,97072,0,2,0,0,30,1,13,0,0,0,0,0,1,-0.7269
3944,0,402,57,5238,0,0,0,0,32,4,0,0,0,0,0,0,0,-0.1027
9628,0,1859,1083,46508,0,1,0,0,26,2,0,0,0,0,0,0,0,-0.8555
5164,0,130,35,482,0,3,0,0,37,0,0,0,0,0,0,0,0,-0.4118
15287,0,34,23,7317,0,0,0,0,31,1,0,0,0,0,0,0,0,0.875
9710,1,7014,7118,33624,0,4,3,0,26,1,0,0,0,1,0,0,0,0.0
2197,0,5001,4075,30207,0,0,0,0,26,0,0,0,0,0,0,0,0,-0.9559
7306,1,673,157,24084,0,0,0,0,36,0,0,0,0,0,0,0,0,-0.6406
13908,0,370,34,3293,0,0,0,1,35,2,2,0,0,0,0,0,0,-0.969
11872,1,2,40,12983,0,1,0,0,27,0,0,0,0,0,0,0,0,-0.8176
8293,0,4428,3409,444022,0,1,0,1,38,0,0,0,0,0,0,0,0,-0.3632
3359,1,1905,848,1528,0,0,0,0,41,1,0,0,0,1,0,0,0,0.5859
1039,1,16328,16523,74378,0,3,0,0,28,0,0,0,0,0,0,0,0,0.7351
6699,0,382,24,1146,0,1,0,1,41,4,0,0,0,0,0,0,0,0.1828
298,0,177,5,17790,0,0,0,0,35,12,1,0,0,0,0,0,0,-0.802
17524,0,3930,1275,48227,0,1,0,0,30,5,0,0,0,0,0,0,0,-0.7906
2567,0,194,44,1934,0,0,0,0,28,1,13,0,1,0,0,0,0,0.0
10021,0,485,649,4269,0,110,5,0,36,2,0,0,0,0,1,0,0,0.7506
5924,0,211,208,724,0,2,0,0,22,1,0,0,1,0,0,0,0,0.0
10965,0,1,0,5,0,0,0,0,51,0,0,0,0,0,0,0,0,0.1779
13135,1,2011,2098,1682,0,1,0,0,24,1,0,0,0,1,0,0,0,-0.7184
6922,1,999,1519,37554,0,0,0,0,23,1,0,0,0,1,0,0,0,0.6808
4958,0,2178,1076,186139,0,0,0,0,42,7,1,0,0,0,0,0,0,-0.296
4496,1,2142,1519,12069,0,0,0,1,36,3,1,0,0,1,1,0,0,-0.9501
10077,0,4990,4437,504,0,1,0,0,49,3,0,0,1,0,1,0,0,-0.836
9870,1,1047,800,12567,0,0,0,0,22,1,0,0,0,1,0,0,0,-0.7003
7075,1,4990,3335,110286,0,4,1,0,33,1,0,0,0,0,0,0,0,-0.5423
4446,0,1068,274,4388,0,0,0,0,24,2,1,0,0,0,0,0,0,-0.8834
11713,0,432,10723,137,0,10,12,0,36,5,0,0,0,0,0,0,0,-0.7906
11608,0,0,1,354,0,0,0,0,28,2,0,0,0,0,0,0,0,-0.872
4997,1,17395,16386,17115,0,0,0,0,26,1,0,0,0,1,0,0,0,-0.8934
17044,0,628,1050,60782,0,10,3,0,51,3,0,0,0,0,0,0,0,0.5994
9381,0,3551,317433,733,1,91,16,0,20,0,0,0,0,0,0,0,0,-0.4019
11686,0,1049,427,13290,0,0,0,0,31,3,0,0,0,0,1,0,0,0.3182
6182,0,16,0,2,0,0,0,0,46,3,0,0,1,0,0,0,0,-0.1027
165,0,4774,4006,41603,0,0,0,1,41,3,3,0,0,0,0,0,0,-0.7964
5849,0,746,126,19311,0,0,0,0,35,7,3,0,0,0,0,0,0,-0.9186
16930,0,531,1438,22166,0,0,0,0,24,4,0,0,0,0,1,0,0,0.4404
25,0,2131,32,505,0,0,0,0,45,2,0,0,0,0,0,0,0,0.0516
4249,0,782,629,2012,0,0,0,0,42,3,0,0,0,0,0,0,0,0.0
2064,0,1157,3114,6877,1,3,0,0,39,1,0,0,0,0,1,0,0,-0.6249
8329,0,8,1,2,0,0,0,0,30,14,0,0,0,0,0,0,0,-0.25
4662,0,2419,812,684,0,0,0,0,36,1,0,0,0,0,0,0,0,-0.1916
9015,0,8409,14224,12,0,1,0,0,38,2,2,0,0,0,0,0,0,-0.4767
17871,0,195,212,11722,0,0,0,0,45,4,2,0,0,0,0,0,0,-0.8271
1745,1,18792,18727,2220,0,3,0,0,23,2,0,0,0,0,0,0,0,0.7845
12588,0,76,29,455,0,0,0,0,44,4,0,0,0,0,0,0,0,0.0
10653,0,303,74,339,0,0,0,0,27,0,0,0,0,0,0,0,0,-0.2263
6416,0,1210,4142,9182,0,0,0,0,37,0,0,0,1,0,0,0,0,0.8402
16523,0,11312,11378,46999,0,0,0,0,23,2,0,0,0,0,0,0,0,-0.2023
3667,0,600,1836,35232,0,0,0,0,29,2,2,0,0,0,1,0,0,0.8555
634,1,220,29,11851,0,0,0,0,24,1,0,0,0,0,0,0,0,0.7351
12127,0,3379,1490,14995,0,0,0,0,40,0,0,0,0,0,0,0,0,-0.2732
7457,0,505,341,3124,0,0,0,0,30,2,0,0,0,0,0,0,0,-0.6597
13342,0,41,45,16131,0,1,0,0,34,5,0,0,0,0,0,0,0,-0.6908
4936,1,10298,17116,14356,0,4,0,0,28,1,0,0,0,0,1,0,0,-0.5994
2584,0,62,86,62629,0,0,0,0,38,1,0,0,0,0,0,0,0,-0.8126
11588,0,1499,2999,3047,0,1,0,0,21,2,0,0,0,0,0,0,0,0.2235
15693,0,109,15,88,0,0,0,0,33,3,0,0,1,0,1,0,0,-0.5574
8315,0,214,35,2417,0,0,0,0,34,1,0,0,0,0,0,0,0,-0.765
1155,0,2,1,5,0,0,1,0,23,17,0,0,0,0,1,0,0,0.0
14661,0,7638,8516,71558,0,1,1,0,44,0,0,0,0,0,0,0,0,0.8658
8504,0,1,4,31,0,0,0,0,38,1,0,0,0,0,0,0,0,0.0258
2570,0,1390,171,12197,0,1,0,0,44,2,0,0,0,0,0,0,0,0.0258
11779,0,0,0,326,0,0,0,0,30,3,1,0,0,0,0,0,0,-0.5994
726,0,1092,788,5146,0,2,0,0,35,1,0,0,0,0,1,0,0,0.3818
6445,0,2,12,29,0,0,0,0,27,2,2,0,1,0,0,0,0,0.8316
5495,1,527,513,378,0,0,0,1,22,1,0,0,0,1,0,0,0,-0.5106
4882,0,3886,4864,1234,0,2,1,0,35,1,1,0,0,0,0,0,0,-0.5423
46,0,300,123,477,0,0,0,0,22,0,0,0,0,0,0,0,0,-0.8176
3295,0,42,28,2283,0,0,0,0,23,2,3,0,0,0,0,0,0,-0.3182
16682,0,68,4,26,0,0,0,0,47,1,0,0,0,0,0,0,0,-0.6705
2532,0,689,187,35448,0,0,0,0,23,8,0,0,0,0,1,0,0,0.0
12438,0,228,129,3369,0,0,0,0,30,11,5,0,0,0,0,0,0,-0.7579
13226,0,1601,2313,39200,0,4,1,0,44,0,0,0,0,0,0,0,0,0.3472
5292,0,178,89,610,0,0,0,0,25,0,0,0,1,0,0,0,0,0.0
14430,0,4264,9565,63039,0,119,10,0,47,3,0,0,0,0,0,0,0,0.8934
8532,1,4295,4620,39151,0,1,0,0,21,1,0,1,0,0,0,0,0,0.0
10108,0,3299,6112,44582,0,7,0,0,47,3,0,0,0,0,0,0,0,0.8934
6284,0,356,225,7518,0,1,0,0,29,1,0,0,0,0,0,0,0,0.8795
16963,0,63,2,553,0,1,0,0,45,1,0,0,1,0,0,0,0,-0.9485
9545,0,1016,491,10169,0,0,0,0,37,1,0,0,0,0,0,0,0,-0.7906
8044,0,4784,1098,1486,0,2,0,0,20,0,0,0,0,0,0,0,0,-0.2755
16279,0,37,17,1389,0,0,0,0,41,8,0,0,0,0,1,0,0,-0.7184
6937,0,304,32,961,0,0,0,0,47,7,0,0,0,0,0,0,0,-0.9694
17922,0,1068,667,27731,0,0,0,0,37,1,0,0,0,0,1,0,0,-0.4404
16124,0,235,34,251,0,0,1,1,41,1,3,0,0,0,0,0,0,-0.5106
3708,1,195,138,1877,0,0,0,0,47,0,0,1,0,0,0,0,0,-0.4939
13031,0,1846,1226,14184,0,1,0,0,27,1,0,0,0,0,0,0,0,-0.765
14459,0,29,2,127,0,0,0,0,22,0,0,0,0,0,0,0,0,0.765
15472,1,1450,1862,67543,0,0,0,0,21,1,0,0,0,1,0,0,0,0.0
16333,1,30,4,165,0,0,0,0,22,3,0,0,0,0,0,0,0,-0.0408
1322,0,288,52,26034,0,0,0,0,42,0,0,0,0,0,0,0,0,-0.6249
5023,0,116,163,47711,0,0,0,0,47,0,0,0,0,0,0,0,0,-0.25
2119,0,3938,2979,70184,0,1,0,0,23,0,0,0,1,0,0,0,0,-0.8074
6914,0,48,24,4256,0,0,0,0,26,0,0,0,0,0,0,0,0,0.0
4666,1,358,930,603,0,0,0,0,23,0,0,0,0,0,0,0,0,0.0
17045,1,980,794,31691,0,1,1,0,40,25,0,1,0,1,0,0,0,0.6249
3554,0,953,230,1357,0,0,0,1,41,1,0,0,1,0,0,0,0,-0.8658
16006,1,855,1798,13509,0,0,0,0,20,0,0,1,0,0,0,0,0,-0.3818
6128,0,214,50,6249,0,0,0,0,35,1,4,0,0,0,0,0,0,-0.2732
15343,1,717,182,205,0,0,0,1,51,1,0,1,0,0,0,0,0,-0.8885
9223,0,8413,14221,12,0,0,0,1,37,1,3,0,1,0,0,0,0,-0.9735
8090,0,95,12,191,0,0,0,0,29,1,2,0,0,0,0,0,0,0.765
4613,1,160,254,63759,0,1,0,1,22,1,1,0,0,1,0,0,0,-0.9118
9755,0,335,60,158,0,4,2,0,30,3,3,0,0,0,0,0,0,0.6249
13127,0,1677,312,7542,0,0,0,0,33,16,4,0,0,0,0,0,0,0.0
4186,0,982,433,9081,0,0,0,0,22,0,1,0,0,0,0,0,0,-0.6597
2015,0,234,14,2283,0,0,0,0,45,3,0,0,0,0,0,0,0,-0.296
5945,0,939,189,7364,0,0,0,0,47,3,0,0,0,0,0,0,0,-0.6705
6875,0,395,805,73279,0,0,0,0,38,0,0,0,0,0,0,0,0,0.1048
1249,0,664,501,28131,0,0,0,0,37,4,0,0,0,0,0,0,0,-0.2263
12910,0,986,79022,32105,1,59,6,0,25,0,0,0,0,0,0,0,0,0.7178
8189,0,5814,5488,7291,0,0,0,0,31,3,0,0,1,0,0,0,0,-0.7783
8514,0,225,182,4570,0,3,1,0,45,0,1,0,0,0,0,0,0,-0.9042
17156,0,1041,29,166,0,0,0,0,35,2,0,0,0,0,0,0,0,-0.875
1395,0,5624,5796,35838,0,0,0,0,20,3,2,0,0,0,0,0,1,-0.5106
10084,0,0,1,2,0,0,0,1,34,2,0,0,0,0,0,0,0,0.0603
11621,0,3015,400,1290,0,0,0,0,29,0,0,0,0,0,0,0,0,-0.765
13299,1,4796,1764,6331,0,1,0,0,28,1,0,0,0,1,0,0,0,-0.3612
14571,0,1130,89679,1509,0,1,0,0,24,0,0,0,1,0,0,0,0,0.0
799,0,4,67,0,0,0,0,0,23,2,0,0,1,0,0,0,0,-0.4019
15480,1,30179,27765,4580,0,3,0,0,21,1,0,0,0,1,0,0,0,0.0
1929,0,153,540,523,0,4,1,0,39,0,1,0,0,0,0,0,0,0.3818
11144,0,4418,4639,351006,0,1,0,0,44,2,0,0,0,0,0,0,0,-0.6908
5596,0,2135,373,42554,0,0,0,0,36,3,0,0,0,0,0,0,0,-0.1754
14933,0,695,4531,1048,0,1,0,0,26,1,0,0,0,0,0,0,0,0.0
13208,0,594,649,10692,0,0,0,0,26,1,0,0,0,0,0,0,0,-0.4215
3747,0,10605,10361,12083,0,18,7,0,43,3,0,0,0,0,0,0,0,-0.936
2091,0,1120,470,12455,0,0,0,1,50,0,1,0,1,0,0,0,0,-0.9538
6239,1,107,1,486,0,1,1,0,34,0,0,0,0,0,0,0,0,0.2755
774,0,608,7165,1102,1,43,9,0,38,1,0,0,0,0,0,0,0,-0.6249
2720,0,1225,895,15498,0,0,0,0,44,10,0,0,0,0,1,0,0,0.2263
10028,0,4223,3786,69551,0,5,1,0,29,0,0,0,0,0,0,0,0,-0.6597
3722,0,4265,1784,245931,0,0,0,0,34,0,0,0,0,0,0,0,0,-0.8225
1561,0,16361,15053,230787,0,1,0,0,34,3,0,0,0,0,0,0,0,-0.8689
5802,0,123,109,10049,0,0,0,1,29,2,0,0,0,0,0,0,0,-0.8126
11975,0,1649,1025,1,0,0,0,0,45,1,1,0,0,0,0,0,0,-0.1027
8992,0,0,1,2,0,0,0,0,33,8,0,0,0,0,1,0,0,-0.8957
3775,0,431,34,2822,0,0,0,0,28,3,0,0,0,0,0,0,0,-0.9403
7704,0,4967,4647,5091,0,1,0,0,20,2,0,0,0,0,1,0,0,0.0
15338,0,0,0,3,0,0,0,0,46,0,0,0,0,0,0,0,0,-0.4404
10290,0,154,25,127,0,0,0,0,43,0,0,0,0,0,0,0,0,-0.91
7698,0,4273,6540,22120,1,13,0,0,37,2,0,0,0,0,1,0,0,0.6808
7734,1,1955,104946,9824,0,12,8,0,32,0,0,0,0,0,0,0,0,-0.8629
16014,0,1521,403,26975,0,0,0,1,23,1,0,0,0,0,1,0,0,-0.9297
13156,0,1264,715,103654,0,1,0,0,38,4,0,0,0,0,0,0,0,-0.7003
16139,0,1409,296,56107,0,0,0,0,45,1,0,0,0,0,0,0,0,-0.7717
2237,0,686,263,37364,0,0,0,0,34,3,5,0,0,0,0,0,0,-0.8625
17139,0,283,80,486,0,0,0,0,21,8,0,0,0,0,0,0,0,-0.7351
8878,0,401,76,111,0,0,0,0,42,3,2,0,0,0,0,0,1,0.7506
7354,0,24,1038,3272,0,0,0,1,29,0,0,0,0,0,0,0,0,-0.8825
1568,0,1034,29023,18477,1,2,0,0,28,1,0,0,0,0,0,0,0,0.296
4790,0,943,1660,5717,0,7,3,0,23,6,2,0,0,0,1,0,0,-0.5423
4343,0,854,782,1056,0,1,0,0,47,1,2,0,0,0,0,0,0,-0.6249
94,0,8275,9401,84770,0,5,4,0,43,6,0,0,1,0,1,0,0,-0.7003
11538,0,673,2429,10444,1,0,0,0,35,0,0,0,0,0,0,0,0,0.6808
13947,0,1562,483,28701,0,0,0,0,22,0,0,0,0,0,0,0,0,-0.7783
1317,0,2933,1984,26742,0,0,0,0,37,2,2,0,0,0,0,0,0,0.4939
17858,0,872,227,33470,0,0,0,0,38,2,5,0,0,0,0,0,0,0.3182
2509,1,272893,306283,374,0,12,9,0,20,1,0,0,0,1,0,0,0,-0.8779
16781,0,805,797,57839,0,5,2,0,31,19,0,0,0,0,0,0,0,0.0
2263,1,921,748,30142,0,3,4,0,32,24,0,0,0,1,0,0,0,0.4939
13293,1,19,1,49,0,0,0,0,36,0,0,0,0,0,0,0,0,0.3182
4328,0,89,10,4424,0,0,0,0,37,2,1,0,0,0,0,0,0,0.34
12119,0,0,2,0,0,0,0,0,20,0,0,0,0,0,0,0,0,-0.4767
12215,1,1678,1541,8161,0,1,0,0,31,2,0,0,0,0,0,0,0,-0.8271
4736,0,499,183,57174,0,1,0,0,23,2,3,0,0,0,0,0,0,-0.3182
15959,0,1645,1163,265681,0,0,0,0,28,1,0,0,0,0,0,0,0,-0.7506
9212,0,230,41,849,0,0,0,0,24,6,0,0,0,0,0,0,0,-0.4767
2045,0,73,62,390,0,1,0,0,46,0,0,0,0,0,0,0,0,-0.8271
2441,1,1624,743,247,0,0,0,0,53,0,1,0,0,0,0,0,0,-0.7003
17031,0,240,22,5327,0,0,0,1,32,18,0,0,0,0,1,0,0,-0.5423
12866,0,1638,854,3340,0,0,0,0,46,1,1,0,0,0,0,0,0,0.4019
4241,0,143,1101,3029,0,0,0,0,23,0,0,0,0,0,0,0,0,-0.1027
7546,1,1729,862,13211,0,0,1,0,21,0,0,1,0,0,0,0,0,-0.5719
5501,0,1653,384,78996,0,0,0,1,24,4,0,0,0,0,0,0,0,-0.843
7825,0,1580,6447,5131,0,3,0,0,48,1,0,0,0,0,0,0,0,-0.1761
11523,0,1415,8566,3048,1,14,2,0,33,1,0,0,0,0,1,0,0,-0.2023
13433,0,1355,3986,2003,0,2,0,0,39,6,6,0,0,0,0,0,0,-0.8402
16890,0,7055,8934,226138,0,2,1,0,33,0,0,0,1,0,0,0,0,-0.8205
2772,0,2483,1098,10968,0,0,0,1,25,2,3,0,0,0,0,0,0,-0.5535
11065,0,646,747,60529,0,1,1,1,48,2,0,0,0,0,0,0,0,-0.9726
3585,1,363,300,20,0,0,0,0,27,1,0,0,0,1,0,0,0,0.25
2,0,29,43,0,0,0,0,0,41,1,0,0,0,0,1,0,0,-0.9578
16938,0,11211,11073,75346,0,2,0,0,23,1,3,0,0,0,0,0,0,0.6369
7324,0,307,36,946,0,0,0,0,41,2,0,0,0,0,0,0,0,-0.9694
15077,0,56,145,5151,0,2,0,0,84,49,0,0,0,0,0,0,0,-0.5859
14076,0,933,5909,6210,1,7,2,0,34,4,3,0,0,0,1,0,0,-0.2023
1382,0,0,568,0,0,0,0,0,30,0,0,0,0,0,0,0,0,-0.6808
16601,0,912,1925,549,1,18,1,0,47,0,0,0,0,0,0,0,0,-0.9382
13619,0,1756,44420,13566,1,84,26,0,32,7,1,0,0,0,1,0,0,0.4754
16414,0,2494,930,95583,0,6,0,0,44,4,1,0,0,0,1,0,0,0.5475
6794,0,869,104,9064,0,0,0,0,29,16,0,0,0,0,1,0,0,-0.6124
6569,0,242,54,7525,0,0,0,0,25,2,0,0,0,0,0,0,0,0.0
3417,1,400,149,132,0,0,0,0,20,1,0,0,0,1,0,0,0,0.0
5239,0,37,6,1,0,0,0,0,45,2,0,0,0,0,0,0,0,-0.8689
16177,0,236,137,31446,0,0,0,0,31,3,0,0,1,0,0,0,0,0.926
